id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class_raw,sub_depth,class,time,mc_window,tc_years,mc_window_index,time_dt,is_mainshock,cluster_id
120163,2013-01-18T05:05:31,-71.859,-35.932,44.0,4.0,mw,,,2.0,,,,,,,,,,,,,,CSN-improved,,forearc,67.0412139893,forearc,2013-01-18T05:05:31,,,-1,2013-01-18 05:05:31+00:00,True,147
120208,2013-01-19T03:50:46,-71.51,-31.031,16.0,4.2,mw,,,,,,,,,,,,,,,,,ISC,,forearc,36.6357383728,forearc,2013-01-19T03:50:46,,,-1,2013-01-19 03:50:46+00:00,True,134
120207,2013-01-19T20:03:57,-73.117,-39.056,11.5,4.4,mw,,,2.7,,,,,,,,,,,,,,CSN-improved,,forearc,49.1730651855,forearc,2013-01-19T20:03:57,,,-1,2013-01-19 20:03:57+00:00,True,121
120619,2013-01-30T20:55:42,-70.083,-28.305,29.8294,4.8,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,73.9134902954,forearc,2013-01-30T20:55:42,,,-1,2013-01-30 20:55:42+00:00,True,106
120781,2013-02-03T05:22:08,-72.878,-35.576,4.0,4.5,mw,,,,,,,,,,,,,,,,,ISC,,forearc,26.0747661591,forearc,2013-02-03T05:22:08,,,-1,2013-02-03 05:22:08+00:00,True,116
120817,2013-02-04T09:03:16,-72.583,-36.156,9.1979,4.4,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,42.8221282959,forearc,2013-02-04T09:03:16,,,-1,2013-02-04 09:03:16+00:00,True,122
120856,2013-02-05T17:45:57,-70.29,-19.839,0.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,forearc,41.8643417358,forearc,2013-02-05T17:45:57,,,-1,2013-02-05 17:45:57+00:00,True,139
120965,2013-02-08T15:57:40,-71.694,-34.96,13.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,forearc,53.4689826965,forearc,2013-02-08T15:57:40,,,-1,2013-02-08 15:57:40+00:00,True,123
121083,2013-02-11T11:04:02,-72.007,-34.311,6.2386,4.3,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,31.1917381287,forearc,2013-02-11T11:04:02,,,-1,2013-02-11 11:04:02+00:00,True,129
121178,2013-02-14T10:47:30,-71.901,-32.451,7.0,4.2,mw,,,,,,,,,,,,,,,,,ISC,,forearc,23.8646678925,forearc,2013-02-14T10:47:30,,,-1,2013-02-14 10:47:30+00:00,True,135
121309,2013-02-18T10:09:22,-72.151,-34.001,0.1963,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,23.3319301605,forearc,2013-02-18T10:09:22,,,-1,2013-02-18 10:09:22+00:00,True,148
121444,2013-02-23T10:49:30,-72.65,-16.07,10.0,4.5,mw,,,,,,,,,,,,,,,,,USGS,,forearc,76.094871521,forearc,2013-02-23T10:49:30,,,-1,2013-02-23 10:49:30+00:00,True,117
121441,2013-02-23T20:08:24,-71.671,-16.006,60.6,4.8,mw,,,6.5,,,,,,,,,,,,,,USGS,,forearc,111.242149353,forearc,2013-02-23T20:08:24,,,-1,2013-02-23 20:08:24+00:00,True,107
121544,2013-02-26T15:59:23,-71.026,-31.284,4.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,forearc,59.2292785645,forearc,2013-02-26T15:59:23,,,-1,2013-02-26 15:59:23+00:00,True,149
121661,2013-03-02T02:25:55,-70.764,-25.375,11.9828,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,28.987695694,forearc,2013-03-02T02:25:55,,,-1,2013-03-02 02:25:55+00:00,True,150
121696,2013-03-03T17:40:35,-72.199,-16.781,35.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,forearc,62.8402061462,forearc,2013-03-03T17:40:35,,,-1,2013-03-03 17:40:35+00:00,True,124
122042,2013-03-11T17:54:38,-65.951,-20.114,215.8,4.5,mw,,,13.2,,,,,,,,,,,,,,USGS,,forearc,263.944610596,forearc,2013-03-11T17:54:38,,,-1,2013-03-11 17:54:38+00:00,True,118
122261,2013-03-18T09:55:11,-71.433,-33.947,25.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,forearc,47.0254325867,forearc,2013-03-18T09:55:11,,,-1,2013-03-18 09:55:11+00:00,True,140
122615,2013-03-28T14:38:09,-71.573,-30.922,13.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,forearc,34.018497467,forearc,2013-03-28T14:38:09,,,-1,2013-03-28 14:38:09+00:00,True,125
122684,2013-03-30T18:23:03,-71.482,-28.984,10.0,4.9,mw,,,,,,,,,,,,,,,,,ISC,,forearc,25.4970569611,forearc,2013-03-30T18:23:03,,,-1,2013-03-30 18:23:03+00:00,True,104
122715,2013-03-31T20:51:48,-70.56,-31.755,10.0,4.3,mw,,,,,,,,,,,,,,,,,ISC,,forearc,80.8592834473,forearc,2013-03-31T20:51:48,,,-1,2013-03-31 20:51:48+00:00,True,130
123491,2013-04-25T08:51:59,-66.448,-24.106,143.6,5.1,mw,,,5.0,,,,,,,,,,,,,,USGS,,forearc,184.385910034,forearc,2013-04-25T08:51:59,,,-1,2013-04-25 08:51:59+00:00,True,99
123693,2013-04-30T06:12:49,-71.398,-32.016,20.5545,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,42.365688324,forearc,2013-04-30T06:12:49,,,-1,2013-04-30 06:12:49+00:00,True,151
124056,2013-05-11T02:19:16,-72.475,-16.487,42.0,5.0,mw,,,310.7,,,,,,,,,,,,,,CSN-improved,,forearc,65.0514984131,forearc,2013-05-11T02:19:16,,,-1,2013-05-11 02:19:16+00:00,True,101
124698,2013-06-01T16:50:51,-69.525,-26.174,11.6,5.0,mw,,,,,,,,,,,,,,,,,USGS,,forearc,76.0504455566,forearc,2013-06-01T16:50:51,,,-1,2013-06-01 16:50:51+00:00,True,102
124868,2013-06-07T06:28:12,-71.852,-32.689,4.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,forearc,25.6241493225,forearc,2013-06-07T06:28:12,,,-1,2013-06-07 06:28:12+00:00,True,108
125165,2013-06-16T10:29:57,-72.0,-30.722,2.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,forearc,18.0671749115,forearc,2013-06-16T10:29:57,,,-1,2013-06-16 10:29:57+00:00,True,152
125321,2013-06-22T14:12:17,-70.13,-17.058,17.0,4.3,mw,,,6.0,,,,,,,,,,,,,,CSN-improved,,forearc,115.223510742,forearc,2013-06-22T14:12:17,,,-1,2013-06-22 14:12:17+00:00,True,131
125493,2013-06-28T02:08:14,-71.598,-29.828,5.2,4.9,mw,,,1.7,,,,,,,,,,,,,,USGS,,forearc,27.8185558319,forearc,2013-06-28T02:08:14,,,-1,2013-06-28 02:08:14+00:00,True,105
125524,2013-06-29T14:13:58,-73.46,-41.247,25.3,4.0,mw,,,5.2,,,,,,,,,,,,,,CSN-improved,,forearc,45.1540565491,forearc,2013-06-29T14:13:58,,,-1,2013-06-29 14:13:58+00:00,True,153
125765,2013-07-08T09:57:54,-72.786,-35.685,11.1,4.0,mw,,,3.6,,,,,,,,,,,,,,CSN-improved,,forearc,30.1269512177,forearc,2013-07-08T09:57:54,,,-1,2013-07-08 09:57:54+00:00,True,154
125798,2013-07-09T11:01:22,-72.58,-34.719,3.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,forearc,20.2998104095,forearc,2013-07-09T11:01:22,,,-1,2013-07-09 11:01:22+00:00,True,141
125827,2013-07-10T04:49:52,-71.582,-17.094,33.4,4.8,mw,,,8.6,,,,,,,,,,,,,,USGS,,forearc,71.1119308472,forearc,2013-07-10T04:49:52,,,-1,2013-07-10 04:49:52+00:00,True,109
125890,2013-07-12T03:35:54,-71.571,-35.004,44.0522,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,60.8162155151,forearc,2013-07-12T03:35:54,,,-1,2013-07-12 03:35:54+00:00,True,155
126241,2013-07-23T00:48:14,-69.933,-26.74,35.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,forearc,68.1298980713,forearc,2013-07-23T00:48:14,,,-1,2013-07-23 00:48:14+00:00,True,110
126751,2013-08-07T17:23:56,-70.161,-19.357,31.8,4.7,mw,,,7.9,0.097,,,,,,,,,,,,,USGS,,forearc,54.7775230408,forearc,2013-08-07T17:23:56,,,-1,2013-08-07 17:23:56+00:00,True,112
126780,2013-08-08T15:21:41,-71.152,-17.637,9.8,5.1,mw,,,3.1,0.079,,,,,,,,,,,,,USGS,,forearc,62.0408401489,forearc,2013-08-08T15:21:41,,,-1,2013-08-08 15:21:41+00:00,True,100
126998,2013-08-17T11:43:30,-70.602,-30.382,33.6,4.0,mw,,,3.5,,,,,,,,,,,,,,CSN-improved,,forearc,74.9706802368,forearc,2013-08-17T11:43:30,,,-1,2013-08-17 11:43:30+00:00,True,156
127052,2013-08-19T19:21:55,-72.117,-34.707,11.0,4.7,mw,,,7.0,0.306,,,,,,,,,,,,,USGS,,forearc,33.8131408691,forearc,2013-08-19T19:21:55,,,-1,2013-08-19 19:21:55+00:00,True,113
127071,2013-08-20T17:10:18,-72.727,-35.23,6.1368,4.1,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,24.2731151581,forearc,2013-08-20T17:10:18,,,-1,2013-08-20 17:10:18+00:00,True,142
127267,2013-08-28T21:51:06,-66.901,-26.928,115.0,4.3,mw,,,9.8,,,,,,,,,,,,,,USGS,,forearc,132.875305176,forearc,2013-08-28T21:51:06,,,-1,2013-08-28 21:51:06+00:00,True,132
127363,2013-09-01T22:10:35,-70.586,-25.679,8.3231,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,34.5807914734,forearc,2013-09-01T22:10:35,,,-1,2013-09-01 22:10:35+00:00,True,157
127662,2013-09-09T16:32:08,-71.6,-16.69,33.0,4.2,mw,,,10.1,,,,,,,,,,,,,,USGS,,forearc,88.8625793457,forearc,2013-09-09T16:32:08,,,-1,2013-09-09 16:32:08+00:00,True,136
127807,2013-09-14T06:08:49,-73.97,-37.337,1.507,4.8,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,17.4077301025,forearc,2013-09-14T06:08:49,,,-1,2013-09-14 06:08:49+00:00,True,111
127864,2013-09-16T16:18:59,-73.596,-36.77,7.4,4.1,mw,,,2.4,,,,,,,,,,,,,,CSN-improved,,forearc,21.3547954559,forearc,2013-09-16T16:18:59,,,-1,2013-09-16 16:18:59+00:00,True,143
128071,2013-09-23T08:27:33,-65.81,-27.406,149.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,forearc,194.049438477,forearc,2013-09-23T08:27:33,,,-1,2013-09-23 08:27:33+00:00,True,144
128155,2013-09-26T13:51:56,-66.177,-32.902,92.74,4.0,mw,,,40.8,,,,,,,,,,,,,,USGS,,forearc,198.511032104,forearc,2013-09-26T13:51:56,,,-1,2013-09-26 13:51:56+00:00,True,158
128218,2013-09-28T07:28:14,-71.048,-18.526,10.4117,4.2,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,36.1998062134,forearc,2013-09-28T07:28:14,,,-1,2013-09-28 07:28:14+00:00,True,137
128339,2013-10-01T22:30:29,-70.787,-27.687,-0.1242,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,37.2303466797,forearc,2013-10-01T22:30:29,,,-1,2013-10-01 22:30:29+00:00,True,159
128865,2013-10-16T14:48:04,-71.705,-32.612,13.7386,4.2,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,30.5215587616,forearc,2013-10-16T14:48:04,,,-1,2013-10-16 14:48:04+00:00,True,138
129035,2013-10-21T04:13:43,-72.06,-16.32,17.0,4.4,mw,,,9.9,,,,,,,,,,,,,,USGS,,forearc,87.5303039551,forearc,2013-10-21T04:13:43,,,-1,2013-10-21 04:13:43+00:00,True,126
129196,2013-10-25T14:18:10,-72.009,-30.681,2.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,forearc,18.0671749115,forearc,2013-10-25T14:18:10,,,-1,2013-10-25 14:18:10+00:00,True,160
129381,2013-10-30T21:34:14,-70.697,-18.711,29.7666,4.1,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,45.512802124,forearc,2013-10-30T21:34:14,,,-1,2013-10-30 21:34:14+00:00,True,145
129513,2013-11-02T09:25:28,-71.953,-30.316,2.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,forearc,18.4712123871,forearc,2013-11-02T09:25:28,,,-1,2013-11-02 09:25:28+00:00,True,161
129719,2013-11-07T12:47:49,-73.452,-38.661,10.0,4.7,mw,,,,,,,,,,,,,,,,,ISC,,forearc,33.6428031921,forearc,2013-11-07T12:47:49,,,-1,2013-11-07 12:47:49+00:00,True,114
129726,2013-11-07T18:02:48,-70.034,-24.622,29.4195,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,49.8359146118,forearc,2013-11-07T18:02:48,,,-1,2013-11-07 18:02:48+00:00,True,162
129774,2013-11-08T11:19:12,-69.932,-23.404,26.1282,4.4,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,47.1685180664,forearc,2013-11-08T11:19:12,,,-1,2013-11-08 11:19:12+00:00,True,127
130041,2013-11-14T07:15:38,-72.436,-37.178,10.0,4.5,mw,,,1.9,0.166,,,,,,,,,,,,,USGS,,forearc,58.2699012756,forearc,2013-11-14T07:15:38,,,-1,2013-11-14 07:15:38+00:00,True,119
130084,2013-11-15T10:03:39,-71.669,-30.542,1.3589,4.5,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,28.8380336761,forearc,2013-11-15T10:03:39,,,-1,2013-11-15 10:03:39+00:00,True,120
130383,2013-11-22T01:58:19,-70.155,-25.635,17.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,forearc,52.4583358765,forearc,2013-11-22T01:58:19,,,-1,2013-11-22 01:58:19+00:00,True,163
130489,2013-11-24T12:51:34,-72.262,-16.847,35.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,forearc,58.8741531372,forearc,2013-11-24T12:51:34,,,-1,2013-11-24 12:51:34+00:00,True,128
131078,2013-12-06T03:31:58,-71.816,-32.234,1.0243,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,26.8146095276,forearc,2013-12-06T03:31:58,,,-1,2013-12-06 03:31:58+00:00,True,164
131320,2013-12-12T09:48:01,-71.86,-34.875,13.1,4.3,mw,,,4.0,,,,,,,,,,,,,,CSN-improved,,forearc,45.4616317749,forearc,2013-12-12T09:48:01,,,-1,2013-12-12 09:48:01+00:00,True,133
131807,2013-12-27T22:38:58,-71.322,-33.939,36.5,4.7,mw,,,5.2,0.161,,,,,,,,,,,,,USGS,,forearc,53.4509468079,forearc,2013-12-27T22:38:58,,,-1,2013-12-27 22:38:58+00:00,True,115
131854,2013-12-29T20:21:10,-73.442,-36.933,9.1897,4.0,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,25.3846244812,forearc,2013-12-29T20:21:10,,,-1,2013-12-29 20:21:10+00:00,True,165
134198,2014-03-16T21:16:37,-70.92,-19.94,12.0,6.7,mw,0.0,0.0,0.0,,284.0,26.0,54.0,144.0,69.0,106.0,8.96e+18,-7.37e+18,-1.59e+18,1.03e+19,-8.63e+18,2.03e+18,GCMT,,forearc,21.237411499,forearc,2014-03-16T21:16:37,5.3,1.998631074606434,9,2014-03-16 21:16:37+00:00,True,21
135315,2014-04-03T02:43:14,-70.491,-20.589,12.0,6.7,mw,,,,,,,,,,,,,,,,,ISC,,forearc,28.5438365936,forearc,2014-04-03T02:43:14,5.3,1.998631074606434,9,2014-04-03 02:43:14+00:00,True,22
145202,2015-09-16T23:13:12,-71.197,-30.227,29.47,5.6,mw,,,5.7,0.132,,,,,,,,,,,,,USGS,,forearc,47.4617156982,forearc,2015-09-16T23:13:12,5.3,1.998631074606434,9,2015-09-16 23:13:12+00:00,True,74
145196,2015-09-16T23:16:09,-71.932,-31.918,2.3968,6.1,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,21.7286491394,forearc,2015-09-16T23:16:09,5.3,1.998631074606434,9,2015-09-16 23:16:09+00:00,True,53
145223,2015-09-17T01:41:06,-71.693,-31.172,12.8589,6.4,mw,,,,,172.0,55.0,92.0,348.0,35.0,86.0,5.179e+18,8000000000000000.0,-5.186e+18,1.45e+17,-1.957e+18,9.59e+17,CSN-improved,,forearc,28.5390815735,forearc,2015-09-17T01:41:06,5.3,1.998631074606434,9,2015-09-17 01:41:06+00:00,True,31
145242,2015-09-17T16:08:09,-70.376,-29.784,36.6387,5.3,mw,,,,,,,,,,,,,,,,,CSN-improved,,forearc,77.3345336914,forearc,2015-09-17T16:08:09,5.3,1.998631074606434,9,2015-09-17 16:08:09+00:00,True,95
183662,2019-02-03T02:56:40,-71.769,-31.42,10.0,5.3,mw,,,,,,,,,,,,,,,,,ISC,,forearc,27.224029541,forearc,2019-02-03T02:56:40,5.3,6.997675171749436,10,2019-02-03 02:56:40+00:00,True,96
189659,2019-08-01T20:01:33,-72.08,-34.35,14.7,5.9,mw,0.03,0.03,2.0,,358.0,13.0,87.0,181.0,77.0,91.0,1.4289e+17,2.493e+16,-1.6782e+17,3680000000000000.0,-2.3598e+17,-4.582e+16,GCMT,,forearc,28.7448730469,forearc,2019-08-01T20:01:33,5.3,6.997675171749436,10,2019-08-01 20:01:33+00:00,True,64
191410,2019-09-29T20:11:57,-72.948,-35.503,4.0,5.4,mw,,,,,3.74,31.22,-127.54,225.68,65.73,-69.73,-2.5149e+16,923000000000000.0,2.4227e+16,1.9287e+16,1.2727e+16,1.4451e+16,ISC,,forearc,23.4461135864,forearc,2019-09-29T20:11:57,5.3,6.997675171749436,10,2019-09-29 20:11:57+00:00,True,90
197337,2020-04-25T05:54:04,-71.02,-27.96,15.0,5.3,mw,0.03,0.02,0.0,,318.0,10.0,29.0,199.0,85.0,99.0,6100000000000000.0,2.6e+16,-3.21e+16,-2.88e+16,-9.52e+16,-3000000000000000.0,GCMT,,forearc,31.5492572784,forearc,2020-04-25T05:54:04,5.3,6.997675171749436,10,2020-04-25 05:54:04+00:00,True,97
208429,2021-05-12T07:53:00,-70.02,-17.24,21.0,5.4,mw,,,,,5.0,65.0,-22.0,105.0,70.0,-153.0,-5.991e+16,1.314e+16,4.678e+16,3.069e+16,1.6094e+17,-6.385e+16,GCMT,,forearc,111.673599243,forearc,2021-05-12T07:53:00,5.3,6.997675171749436,10,2021-05-12 07:53:00+00:00,True,91
220718,2022-04-16T17:10:33,-72.416,-33.986,5.0,5.3,mw,,,,,34.61,28.87,130.72,170.1,68.53,70.22,2.3903e+16,3609000000000000.0,-2.7512e+16,8847000000000000.0,-2.4661e+16,-7024000000000000.0,ISC,,forearc,17.4872264862,forearc,2022-04-16T17:10:33,5.3,6.997675171749436,10,2022-04-16 17:10:33+00:00,True,98
223761,2022-07-12T23:36:00,-71.23,-16.84,35.0,5.5,mw,,,,,249.0,39.0,120.0,32.0,57.0,68.0,2.206e+17,-6.913e+16,-1.5148e+17,-3.538e+16,9060000000000000.0,-8.731e+16,GCMT,,forearc,94.0705718994,forearc,2022-07-12T23:36:00,5.3,6.997675171749436,10,2022-07-12 23:36:00+00:00,True,78
