site,imt,return_period,iml_total,Interface,Intraslab,Crustal,sum,split,intra_slab,slab_deep,deep_nest
pucon,PGA,475,0.541427302396618,34.20661695478532,,33.725712241327685,99.9158168213409,full_classes,17.493504388448294,14.489983236779597,0.0
pucon,PGA,2475,0.9657232864681666,38.30403999218503,,19.666548842414162,99.86671412558287,full_classes,22.291873418741044,19.604251872242646,0.0
puerto_aysen,PGA,475,0.48045774920278045,4.769241287429664,,94.84523668595277,99.9943407125186,full_classes,0.28204829014935745,0.09781444898680923,0.0
puerto_aysen,PGA,2475,0.8679213708562705,3.6520481979750934,,95.91771811854343,99.9940926569426,full_classes,0.2970252145253153,0.12730112589876283,0.0
puerto_montt,PGA,475,0.627052894425627,79.99888463565767,,3.119686153106217,99.98195632460354,full_classes,12.152781630997236,4.710603904842419,0.0
puerto_montt,PGA,2475,1.3078611902260053,82.51804198286962,,0.7894133642712846,99.9805247065268,full_classes,11.927255869496657,4.745813489889236,0.0
santiago_centro,PGA,475,0.8789105746200455,40.932206885080035,,1.8519327055781982,99.9461798130691,full_classes,19.529322862213302,37.63271736019756,0.0
santiago_centro,PGA,2475,1.6591389736218674,40.008952283712226,,0.35303113347243337,99.96357748465402,full_classes,19.588920786860577,40.01267328060879,0.0
santiago_penalolen,PGA,475,0.8095757194863953,35.46848211378686,,4.585929210052655,99.99241193318281,full_classes,18.449142063294907,41.48885854604838,0.0
santiago_penalolen,PGA,2475,1.5141530845414735,33.725840022364636,,2.1921888329287573,99.98568106890832,full_classes,18.969070707261395,45.09858150635353,0.0
valparaiso,PGA,475,1.5098312807205656,50.909198233759554,,0.09084053484529296,99.99138446253481,full_classes,31.076963007821217,17.914382686108734,0.0
valparaiso,PGA,2475,2.81954460230374,52.39866273004545,,0.002940462605595098,99.99931380436409,full_classes,29.735209333535558,17.86250127817749,0.0
antofagasta,PGA,475,1.402618073430134,60.09952756151075,,0.07106160797255516,99.97362687820336,full_cm_classes,34.49758881816151,5.074028814647021,0.23142007591152366
antofagasta,PGA,2475,2.6786998823134343,62.88609459224859,,0.004796017642695217,99.98718290864352,full_cm_classes,33.69479107990721,3.2393644262635206,0.16213679258150576
concepcion,PGA,475,1.4717351663471492,50.074180446785896,,0.1525634234537666,99.98780815372956,full_cm_classes,45.159867400931056,4.601196882558843,0.0
concepcion,PGA,2475,2.7414349758601926,51.32663400702523,,0.00962705589503477,99.99143019613078,full_cm_classes,45.211482545287254,3.443686587923246,0.0
copiapo,PGA,475,1.045034612174463,60.791312800402295,,0.7093768894166184,99.97881926152998,full_cm_classes,23.494129909241277,14.93954364704788,0.04445601542189427
copiapo,PGA,2475,2.033729288096659,63.125740207267334,,0.09974667765723319,99.9898247368589,full_cm_classes,22.43547871692828,14.298670448982465,0.030188686023588672
iquique,PGA,475,1.1831476389916171,37.7076421425926,,1.6103637054605828,99.98297513143282,full_cm_classes,37.30233273002264,23.336793669245186,0.02584288411182653
iquique,PGA,2475,2.2295507932160485,37.47195323643127,,0.4038552817833293,99.95484310537569,full_cm_classes,41.28517130552861,20.775112660870718,0.018750620761752726
pucon,PGA,475,0.5222530196202377,37.24257532727481,,37.896089744668274,99.96611483953906,full_cm_classes,4.203939948223425,20.623509819372554,0.0
pucon,PGA,2475,0.9284179976810353,43.02960408079097,,23.329294615365665,99.74064778745485,full_cm_classes,4.715144204358775,28.666604886939446,0.0
puerto_aysen,PGA,475,0.48032368146148957,4.7728709591808025,,94.90417367102782,99.99438102247176,full_cm_classes,0.20950617184911602,0.10783022041401771,0.0
puerto_aysen,PGA,2475,0.8677807775376838,3.6543402121398385,,95.97018537391003,99.99391733712056,full_cm_classes,0.22023667125504023,0.14915507981565204,0.0
puerto_montt,PGA,475,0.6100449748076735,83.9547724697565,,3.417791345415365,99.96090583702417,full_cm_classes,7.00464325616819,5.583698765684104,0.0
puerto_montt,PGA,2475,1.2809538681855874,87.2920863385628,,0.8763586381487585,99.98614168818419,full_cm_classes,6.058015460629966,5.759681250842677,0.0
santiago_centro,PGA,475,0.8628625165922321,42.64495537549941,,2.0133036281508874,99.94428848779266,full_cm_classes,11.000731820971845,44.285297663170525,0.0
santiago_centro,PGA,2475,1.6367831213111061,41.788060498976044,,0.38413358889779453,99.96219536406643,full_cm_classes,9.969453145817255,47.82054813037534,0.0
santiago_penalolen,PGA,475,0.7965498275404158,36.85344249974461,,4.855499221864444,99.99808212883923,full_cm_classes,8.695155160829755,49.59398524640042,0.0
santiago_penalolen,PGA,2475,1.4949339696275994,35.07088746098074,,2.3103451499682706,99.97569386453542,full_cm_classes,8.07401057524643,54.52045067833997,0.0
valparaiso,PGA,475,1.4877050092797306,52.51005775063341,,0.09965622878592656,99.98355169862451,full_cm_classes,39.725247024570386,7.6485906946347955,0.0
valparaiso,PGA,2475,2.7777350385053,54.774876856051016,,0.003346096815297173,99.99452795144838,full_cm_classes,39.193928203921736,6.022376794660334,0.0
antofagasta,PGA,475,1.3098513985053937,69.31883628865084,30.552544231476293,0.10405567209535739,99.97543619222249,gmm_slab_ag,,,
antofagasta,PGA,2475,2.522497007108416,74.94726701060948,25.034314633041543,0.007681547702085664,99.98926319135312,gmm_slab_ag,,,
concepcion,PGA,475,1.3196763918581687,63.28454433493326,36.43296539921393,0.263150956283086,99.98066069043027,gmm_slab_ag,,,
concepcion,PGA,2475,2.5082635669424973,67.19645303586138,32.77724486107708,0.021942467143553575,99.99564036408202,gmm_slab_ag,,,
copiapo,PGA,475,1.0314244671195056,62.476153881630644,36.754914560168594,0.752642441990485,99.98371088378973,gmm_slab_ag,,,
copiapo,PGA,2475,2.0130177391851802,65.07958665010143,34.80465252540848,0.10799972254785023,99.99223889805776,gmm_slab_ag,,,
