id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class_raw,sub_depth,class,time,mc_window,tc_years,mc_window_index
137517,2014-06-02T06:45:37,-73.688,-34.581,15.5,4.6,mw,,,5.4,0.372,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2014-06-02T06:45:37,4.4,1.998631074606434,9
137531,2014-06-03T17:55:31,-75.143,-37.166,35.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2014-06-03T17:55:31,4.4,1.998631074606434,9
138293,2014-07-14T11:24:40,-73.6,-17.89,12.0,5.2,mw,0.01,0.01,0.0,,125.0,42.0,-95.0,312.0,48.0,-85.0,-8.769e+16,5.64e+16,3.129e+16,-7410000000000000.0,-1.203e+16,-3.381e+16,GCMT,,outer_rise,,outer_rise,2014-07-14T11:24:40,4.4,1.998631074606434,9
138393,2014-07-21T20:11:37,-73.695,-31.35,35.0,4.6,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2014-07-21T20:11:37,4.4,1.998631074606434,9
138392,2014-07-21T20:11:42,-72.991,-31.46,25.0,4.8,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2014-07-21T20:11:42,4.4,1.998631074606434,9
138789,2014-08-16T10:10:52,-71.31,-20.01,20.0,4.9,mw,0.03,0.03,1.4,,334.0,25.0,73.0,173.0,66.0,98.0,,,,,,,GCMT,,outer_rise,,outer_rise,2014-08-16T10:10:52,4.4,1.998631074606434,9
138835,2014-08-18T06:49:24,-71.627,-25.926,28.9,4.4,mw,,,19.2,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2014-08-18T06:49:24,4.4,1.998631074606434,9
139302,2014-09-15T00:44:13,-73.736,-34.958,27.4,4.6,mw,,,2.8,0.304,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2014-09-15T00:44:13,4.4,1.998631074606434,9
139305,2014-09-15T12:01:04,-74.325,-16.045,58.26,4.4,mw,,,7.9,0.26,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2014-09-15T12:01:04,4.4,1.998631074606434,9
139447,2014-09-24T06:34:39,-73.76,-34.36,20.5,4.9,mw,0.02,0.03,0.9,,359.0,39.0,-99.0,190.0,52.0,-83.0,-2.176e+16,-390000000000000.0,2.215e+16,-770000000000000.0,-2.966e+16,2350000000000000.0,GCMT,,outer_rise,,outer_rise,2014-09-24T06:34:39,4.4,1.998631074606434,9
139475,2014-09-26T03:24:46,-73.656,-34.472,35.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2014-09-26T03:24:46,4.4,1.998631074606434,9
139865,2014-10-20T05:15:18,-73.901,-34.567,15.72,4.7,mw,,,3.7,0.266,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2014-10-20T05:15:18,4.4,1.998631074606434,9
139866,2014-10-20T05:15:20,-73.781,-34.762,6.0337,4.4,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2014-10-20T05:15:20,4.4,1.998631074606434,9
139974,2014-10-27T06:07:23,-73.478,-34.527,17.97,4.8,mw,,,5.9,0.537,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2014-10-27T06:07:23,4.4,1.998631074606434,9
140063,2014-11-02T01:19:16,-74.584,-37.434,15.2,4.4,mw,,,10.9,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2014-11-02T01:19:16,4.4,1.998631074606434,9
140091,2014-11-04T22:31:40,-71.39,-19.75,28.0,5.0,mw,0.03,0.03,1.0,,348.0,30.0,87.0,172.0,60.0,92.0,,,,,,,GCMT,,outer_rise,,outer_rise,2014-11-04T22:31:40,4.4,1.998631074606434,9
140263,2014-11-16T07:19:43,-71.166,-21.32,14.0,4.6,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2014-11-16T07:19:43,4.4,1.998631074606434,9
140301,2014-11-18T10:28:26,-71.766,-20.932,10.0,4.5,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2014-11-18T10:28:26,4.4,1.998631074606434,9
140297,2014-11-18T10:28:29,-71.693,-20.926,35.0,4.8,mw,,,1.9,0.155,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2014-11-18T10:28:29,4.4,1.998631074606434,9
140553,2014-12-03T02:29:05,-71.36,-19.85,23.1,4.9,mw,0.03,0.03,1.1,,333.0,33.0,74.0,171.0,58.0,100.0,,,,,,,GCMT,,outer_rise,,outer_rise,2014-12-03T02:29:05,4.4,1.998631074606434,9
141491,2015-01-28T11:34:57,-74.895,-37.774,5.0,4.6,mw,,,9.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-01-28T11:34:57,4.4,1.998631074606434,9
142187,2015-03-09T07:53:37,-73.388,-34.301,38.0,5.0,mw,,,4.1,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-03-09T07:53:37,4.4,1.998631074606434,9
142188,2015-03-09T07:53:38,-73.79,-34.48,14.8,4.9,mw,0.02,0.03,1.1,,41.0,42.0,-69.0,193.0,51.0,-108.0,,,,,,,GCMT,,outer_rise,,outer_rise,2015-03-09T07:53:38,4.4,1.998631074606434,9
142207,2015-03-10T17:48:23,-73.594,-34.329,37.8628,4.4,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-03-10T17:48:23,4.4,1.998631074606434,9
142205,2015-03-10T17:48:23,-73.432,-34.229,30.0,5.1,mw,,,4.2,0.166,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-03-10T17:48:23,4.4,1.998631074606434,9
142241,2015-03-12T01:48:25,-73.743,-34.299,19.87,4.7,mw,,,5.5,0.2,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-03-12T01:48:25,4.4,1.998631074606434,9
142290,2015-03-15T23:27:36,-72.526,-28.224,9.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-03-15T23:27:36,4.4,1.998631074606434,9
142849,2015-04-16T23:36:48,-72.784,-29.062,10.0,4.9,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-04-16T23:36:48,4.4,1.998631074606434,9
142851,2015-04-16T23:36:49,-72.458,-29.089,29.9,4.6,mw,,,3.4,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-04-16T23:36:49,4.4,1.998631074606434,9
143334,2015-05-16T13:42:32,-71.769,-22.796,4.0,4.5,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-05-16T13:42:32,4.4,1.998631074606434,9
143331,2015-05-16T13:42:33,-71.827,-22.832,20.13,5.0,mw,,,5.4,0.223,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-05-16T13:42:33,4.4,1.998631074606434,9
143416,2015-05-21T16:54:11,-71.859,-27.245,25.1,4.8,mw,,,14.9,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-05-21T16:54:11,4.4,1.998631074606434,9
143456,2015-05-23T02:45:42,-74.686,-37.216,35.0,4.5,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-05-23T02:45:42,4.4,1.998631074606434,9
143747,2015-06-11T15:23:42,-74.953,-16.276,35.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-06-11T15:23:42,4.4,1.998631074606434,9
144025,2015-06-29T09:09:21,-74.51,-16.09,37.7,5.9,mw,0.01,0.01,0.4,,313.0,29.0,63.0,164.0,65.0,104.0,4.08e+17,-1.377e+17,-2.703e+17,1.964e+17,-5.174e+17,2.332e+17,GCMT,,outer_rise,,outer_rise,2015-06-29T09:09:21,4.4,1.998631074606434,9
144125,2015-07-06T17:34:29,-74.31,-16.07,22.0,4.6,mw,,,3.1,0.305,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-07-06T17:34:29,4.4,1.998631074606434,9
144328,2015-07-20T09:47:40,-74.322,-35.669,10.0,5.3,mw,,,1.8,0.046,16.0,43.0,-97.0,205.0,47.0,-84.0,-5.35e+16,7210000000000000.0,4.62e+16,5180000000000000.0,1540000000000000.0,1.67e+16,USGS,,outer_rise,,outer_rise,2015-07-20T09:47:40,4.4,1.998631074606434,9
144334,2015-07-20T09:47:41,-74.104,-35.837,53.1024,4.7,mw,,,,,16.0,43.0,-97.0,205.0,47.0,-84.0,-5.35e+16,7210000000000000.0,4.62e+16,5180000000000000.0,1540000000000000.0,1.67e+16,CSN-improved,,outer_rise,,outer_rise,2015-07-20T09:47:41,4.4,1.998631074606434,9
144329,2015-07-20T09:47:44,-74.45,-35.81,17.5,5.1,mw,0.01,0.02,0.6,,16.0,43.0,-97.0,205.0,47.0,-84.0,-5.35e+16,7210000000000000.0,4.62e+16,5180000000000000.0,1540000000000000.0,1.67e+16,GCMT,,outer_rise,,outer_rise,2015-07-20T09:47:44,4.4,1.998631074606434,9
144934,2015-08-30T04:17:56,-74.741,-35.945,10.0,4.7,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-08-30T04:17:56,4.4,1.998631074606434,9
145035,2015-09-05T18:15:21,-74.943,-37.98,6.8,4.8,mw,,,12.1,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-05T18:15:21,4.4,1.998631074606434,9
145033,2015-09-05T18:15:22,-75.214,-37.938,35.0,5.0,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-09-05T18:15:22,4.4,1.998631074606434,9
145135,2015-09-12T18:25:27,-75.294,-38.616,16.0,4.9,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-09-12T18:25:27,4.4,1.998631074606434,9
145252,2015-09-17T00:17:19,-72.718,-31.089,10.0,5.1,mw,,,1.8,0.096,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-17T00:17:19,4.4,1.998631074606434,9
145307,2015-09-17T00:17:21,-72.656,-31.056,35.0,4.7,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-09-17T00:17:21,4.4,1.998631074606434,9
145308,2015-09-17T00:59:24,-72.454,-30.629,10.0,4.7,mw,,,1.9,0.188,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-17T00:59:24,4.4,1.998631074606434,9
145333,2015-09-17T01:17:01,-72.518,-31.078,35.0,4.6,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-09-17T01:17:01,4.4,1.998631074606434,9
145235,2015-09-17T02:21:06,-72.851,-31.982,10.0,5.4,mw,,,1.9,0.08,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-17T02:21:06,4.4,1.998631074606434,9
145240,2015-09-17T02:38:50,-72.525,-30.657,10.0,5.3,mw,,,1.9,0.058,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-17T02:38:50,4.4,1.998631074606434,9
145309,2015-09-17T03:08:24,-72.615,-30.622,6.72,4.7,mw,,,6.0,0.307,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-17T03:08:24,4.4,1.998631074606434,9
145274,2015-09-17T03:31:25,-72.771,-30.549,10.0,4.9,mw,,,1.7,0.191,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-17T03:31:25,4.4,1.998631074606434,9
145241,2015-09-17T04:43:41,-72.552,-31.08,3.95,5.3,mw,,,3.7,0.057,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-17T04:43:41,4.4,1.998631074606434,9
145277,2015-09-17T11:24:32,-72.637,-30.892,10.0,4.9,mw,,,1.9,0.15,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-17T11:24:32,4.4,1.998631074606434,9
145359,2015-09-17T11:50:01,-72.605,-30.639,10.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-09-17T11:50:01,4.4,1.998631074606434,9
145360,2015-09-17T13:42:55,-72.641,-30.494,19.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-09-17T13:42:55,4.4,1.998631074606434,9
145361,2015-09-17T13:57:24,-72.805,-30.572,10.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-09-17T13:57:24,4.4,1.998631074606434,9
145262,2015-09-17T15:00:34,-72.882,-31.071,8.28,5.0,mw,,,4.6,0.082,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-17T15:00:34,4.4,1.998631074606434,9
145352,2015-09-17T15:00:38,-72.875,-31.522,26.4,4.5,mw,,,6.5,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-17T15:00:38,4.4,1.998631074606434,9
145294,2015-09-17T15:38:27,-72.555,-31.427,10.0,4.8,mw,,,1.7,0.239,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-17T15:38:27,4.4,1.998631074606434,9
145321,2015-09-17T17:02:10,-72.686,-30.593,20.1,4.7,mw,,,16.7,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-17T17:02:10,4.4,1.998631074606434,9
145244,2015-09-17T17:02:12,-72.631,-30.664,10.0,5.2,mw,,,1.8,0.066,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-17T17:02:12,4.4,1.998631074606434,9
145278,2015-09-17T23:35:03,-72.464,-30.632,11.4805,4.9,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-17T23:35:03,4.4,1.998631074606434,9
145493,2015-09-18T08:56:19,-72.635,-30.196,8.25,4.5,mw,,,5.1,0.261,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-18T08:56:19,4.4,1.998631074606434,9
145455,2015-09-18T13:53:43,-72.666,-30.726,10.0,5.2,mw,,,1.9,0.113,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-18T13:53:43,4.4,1.998631074606434,9
145476,2015-09-18T19:10:14,-72.724,-30.53,3.5,4.7,mw,,,5.1,0.266,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-18T19:10:14,4.4,1.998631074606434,9
145487,2015-09-18T22:08:48,-72.974,-31.41,8.16,4.6,mw,,,5.4,0.153,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-18T22:08:48,4.4,1.998631074606434,9
145462,2015-09-18T22:35:21,-72.95,-30.33,12.3,4.9,mw,0.01,0.02,0.8,,203.0,41.0,-72.0,360.0,51.0,-105.0,,,,,,,GCMT,,outer_rise,,outer_rise,2015-09-18T22:35:21,4.4,1.998631074606434,9
145483,2015-09-18T22:35:22,-72.608,-30.3,22.2588,4.7,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-18T22:35:22,4.4,1.998631074606434,9
145683,2015-09-19T00:37:54,-72.554,-30.711,47.0,4.4,mw,,,5.1,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-19T00:37:54,4.4,1.998631074606434,9
145653,2015-09-19T04:33:49,-72.96,-30.48,19.1,4.9,mw,0.03,0.03,1.0,,355.0,38.0,-106.0,195.0,54.0,-78.0,,,,,,,GCMT,,outer_rise,,outer_rise,2015-09-19T04:33:49,4.4,1.998631074606434,9
145690,2015-09-19T08:05:03,-72.677,-30.458,19.6547,4.4,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-19T08:05:03,4.4,1.998631074606434,9
145694,2015-09-19T11:32:13,-72.563,-30.951,29.1,4.4,mw,,,19.9,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-19T11:32:13,4.4,1.998631074606434,9
145665,2015-09-19T18:38:38,-72.866,-31.066,10.0,4.7,mw,,,1.9,0.143,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-19T18:38:38,4.4,1.998631074606434,9
145649,2015-09-19T20:57:07,-73.101,-31.502,10.0,5.0,mw,,,1.8,0.084,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-19T20:57:07,4.4,1.998631074606434,9
145656,2015-09-19T21:42:07,-72.509,-30.716,10.0,4.9,mw,,,1.9,0.312,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-19T21:42:07,4.4,1.998631074606434,9
145657,2015-09-19T23:14:37,-72.642,-30.527,10.0,4.9,mw,,,1.8,0.171,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-19T23:14:37,4.4,1.998631074606434,9
145811,2015-09-20T01:18:50,-72.721,-30.962,10.0,4.4,mw,,,1.5,0.045,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-20T01:18:50,4.4,1.998631074606434,9
145799,2015-09-20T01:18:52,-72.635,-31.001,29.3562,4.7,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-20T01:18:52,4.4,1.998631074606434,9
145789,2015-09-20T06:28:51,-72.74,-31.255,10.0,5.0,mw,,,1.9,0.129,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-20T06:28:51,4.4,1.998631074606434,9
145797,2015-09-20T16:18:24,-72.517,-30.205,10.0,4.7,mw,,,1.9,0.375,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-20T16:18:24,4.4,1.998631074606434,9
145798,2015-09-20T22:05:08,-72.506,-30.505,35.0,4.7,mw,,,2.0,0.217,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-20T22:05:08,4.4,1.998631074606434,9
145959,2015-09-21T01:53:33,-72.67,-30.364,10.0,4.6,mw,,,1.9,0.264,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-21T01:53:33,4.4,1.998631074606434,9
145977,2015-09-21T12:35:49,-72.622,-31.096,38.1,4.4,mw,,,4.2,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-21T12:35:49,4.4,1.998631074606434,9
145952,2015-09-21T12:49:26,-72.656,-31.065,10.0,4.7,mw,,,1.7,0.056,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-21T12:49:26,4.4,1.998631074606434,9
145944,2015-09-21T12:49:27,-72.85,-31.17,12.0,4.8,mw,0.02,0.03,0.0,,177.0,39.0,-91.0,359.0,51.0,-89.0,,,,,,,GCMT,,outer_rise,,outer_rise,2015-09-21T12:49:27,4.4,1.998631074606434,9
145942,2015-09-21T12:49:27,-72.574,-31.123,41.4,5.0,mw,,,4.3,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-21T12:49:27,4.4,1.998631074606434,9
146070,2015-09-22T02:46:37,-72.759,-31.728,45.0,4.4,mw,,,12.5,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-22T02:46:37,4.4,1.998631074606434,9
146071,2015-09-22T02:46:42,-72.766,-32.021,32.2,4.4,mw,,,4.5,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-22T02:46:42,4.4,1.998631074606434,9
146053,2015-09-22T02:48:25,-72.584,-30.235,10.0,4.8,mw,,,1.9,0.268,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-22T02:48:25,4.4,1.998631074606434,9
146059,2015-09-22T05:55:31,-72.66,-30.456,10.0,4.7,mw,,,1.9,0.201,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-22T05:55:31,4.4,1.998631074606434,9
146145,2015-09-23T02:01:39,-72.515,-31.128,10.0,4.7,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-09-23T02:01:39,4.4,1.998631074606434,9
146142,2015-09-23T02:01:40,-72.715,-31.141,10.0,5.0,mw,,,1.8,0.105,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-23T02:01:40,4.4,1.998631074606434,9
146148,2015-09-23T17:06:10,-73.094,-30.297,10.0,4.7,mw,,,1.9,0.265,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-23T17:06:10,4.4,1.998631074606434,9
146149,2015-09-23T21:58:52,-72.672,-30.605,10.0,4.7,mw,,,1.7,0.238,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-23T21:58:52,4.4,1.998631074606434,9
146219,2015-09-24T07:56:11,-72.644,-30.463,10.0,4.9,mw,,,1.9,0.118,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-24T07:56:11,4.4,1.998631074606434,9
146231,2015-09-24T07:56:12,-72.604,-30.46,37.2,4.4,mw,,,4.2,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-24T07:56:12,4.4,1.998631074606434,9
146232,2015-09-24T07:56:13,-72.492,-30.511,36.0,4.4,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-24T07:56:13,4.4,1.998631074606434,9
146311,2015-09-25T04:07:07,-72.773,-29.976,5.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-09-25T04:07:07,4.4,1.998631074606434,9
146305,2015-09-25T04:07:11,-72.651,-30.035,36.6,4.8,mw,,,3.3,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-25T04:07:11,4.4,1.998631074606434,9
146386,2015-09-26T01:59:21,-72.775,-30.442,10.0,4.6,mw,,,1.7,0.265,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-26T01:59:21,4.4,1.998631074606434,9
146387,2015-09-26T20:37:44,-72.755,-30.567,10.0,4.6,mw,,,1.9,0.306,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-26T20:37:44,4.4,1.998631074606434,9
146379,2015-09-26T23:59:27,-72.776,-31.787,32.4,4.8,mw,,,5.2,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-26T23:59:27,4.4,1.998631074606434,9
146474,2015-09-27T08:21:08,-72.609,-31.732,27.3,4.4,mw,,,2.8,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-09-27T08:21:08,4.4,1.998631074606434,9
146473,2015-09-27T13:59:58,-72.555,-30.701,10.0,4.5,mw,,,1.9,0.524,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-27T13:59:58,4.4,1.998631074606434,9
146469,2015-09-27T15:20:13,-72.474,-30.032,10.0,4.6,mw,,,2.0,0.373,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-27T15:20:13,4.4,1.998631074606434,9
146651,2015-09-30T04:20:29,-72.717,-30.831,14.49,4.6,mw,,,5.9,0.216,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-30T04:20:29,4.4,1.998631074606434,9
146652,2015-09-30T14:29:02,-72.862,-31.667,10.0,4.6,mw,,,1.9,0.215,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-09-30T14:29:02,4.4,1.998631074606434,9
146701,2015-10-01T20:28:33,-72.502,-30.562,10.0,4.8,mw,,,2.0,0.536,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-10-01T20:28:33,4.4,1.998631074606434,9
146748,2015-10-02T07:54:23,-72.833,-31.614,13.9045,4.6,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-10-02T07:54:23,4.4,1.998631074606434,9
146742,2015-10-02T16:33:30,-72.93,-31.08,20.4,5.0,mw,0.02,0.03,1.3,,216.0,52.0,-50.0,343.0,53.0,-129.0,-3.17e+16,-5350000000000000.0,3.71e+16,2.15e+16,-4130000000000000.0,7360000000000000.0,GCMT,,outer_rise,,outer_rise,2015-10-02T16:33:30,4.4,1.998631074606434,9
146747,2015-10-02T19:42:49,-72.563,-30.988,25.0,4.6,mw,,,5.2,0.2,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-10-02T19:42:49,4.4,1.998631074606434,9
146812,2015-10-03T01:37:50,-72.701,-30.599,10.0,4.6,mw,,,1.9,0.215,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-10-03T01:37:50,4.4,1.998631074606434,9
146907,2015-10-05T17:30:53,-72.747,-31.088,10.0,5.0,mw,,,1.9,0.104,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-10-05T17:30:53,4.4,1.998631074606434,9
146911,2015-10-05T17:30:57,-72.503,-31.013,11.5648,4.5,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-10-05T17:30:57,4.4,1.998631074606434,9
146943,2015-10-06T04:51:45,-72.52,-30.26,24.0,5.0,mw,0.03,0.03,1.0,,342.0,34.0,75.0,181.0,57.0,100.0,3.22e+16,600000000000000.0,-3.28e+16,-3480000000000000.0,-1.5e+16,5080000000000000.0,GCMT,,outer_rise,,outer_rise,2015-10-06T04:51:45,4.4,1.998631074606434,9
147099,2015-10-10T23:08:23,-72.673,-30.379,7.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-10-10T23:08:23,4.4,1.998631074606434,9
147094,2015-10-10T23:08:25,-72.617,-30.348,10.0,4.8,mw,,,1.9,0.189,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-10-10T23:08:25,4.4,1.998631074606434,9
147549,2015-10-24T17:58:10,-72.725,-30.789,10.0,5.1,mw,,,1.8,0.088,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-10-24T17:58:10,4.4,1.998631074606434,9
147551,2015-10-24T17:58:12,-72.668,-30.806,50.4652,4.7,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-10-24T17:58:12,4.4,1.998631074606434,9
147607,2015-10-26T14:26:21,-72.955,-30.075,10.0,4.9,mw,,,1.9,0.27,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-10-26T14:26:21,4.4,1.998631074606434,9
147611,2015-10-26T14:26:27,-72.478,-30.221,10.0,4.4,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-10-26T14:26:27,4.4,1.998631074606434,9
147788,2015-11-02T18:18:47,-72.75,-30.464,7.24,4.9,mw,,,9.0,0.382,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-11-02T18:18:47,4.4,1.998631074606434,9
147790,2015-11-02T18:18:48,-72.706,-30.443,10.0,4.7,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-11-02T18:18:48,4.4,1.998631074606434,9
148200,2015-11-14T01:25:12,-74.069,-34.921,17.4,4.6,mw,,,5.4,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-11-14T01:25:12,4.4,1.998631074606434,9
148198,2015-11-14T01:25:16,-73.897,-35.116,35.0,4.7,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2015-11-14T01:25:16,4.4,1.998631074606434,9
148324,2015-11-19T14:31:09,-72.579,-31.309,10.0,4.8,mw,,,1.9,0.203,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-11-19T14:31:09,4.4,1.998631074606434,9
148403,2015-11-22T07:59:49,-72.81,-31.21,6.0,4.6,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2015-11-22T07:59:49,4.4,1.998631074606434,9
148395,2015-11-22T07:59:50,-72.77,-31.132,10.0,5.0,mw,,,1.8,0.136,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-11-22T07:59:50,4.4,1.998631074606434,9
