longitude,latitude,mag,kernel_r_km
-69.164,-29.689,5.0,49.60232469754312
-67.427,-20.959,4.8,31.662456774596958
-68.94,-21.458,4.5,36.116573176831125
-68.906,-28.66,4.7,40.595817808341785
-68.37,-21.513,4.8,26.30765496018793
-69.944,-32.492,4.9,38.03505961110547
-69.794,-31.773,4.9,36.584543641702496
-71.047,-30.067,4.8,50.715053285174875
-69.17,-23.05,5.2,30.02406688511333
-69.271,-19.139,5.1,29.614449431051295
-71.664,-38.766,4.5,98.36411815929743
-69.968,-17.346,4.6,41.17761463645027
-70.38,-18.08,5.1,50.43547709473743
-72.104,-38.056,4.4,91.01943953086283
-70.262,-32.207,4.6,42.301582162198926
-67.402,-21.944,5.0,34.7808129986673
-67.31,-18.779,4.9,49.99433736612385
-69.942,-20.33,5.0,56.415680130328525
-70.048,-28.997,4.7,42.14720078127681
-68.828,-20.423,4.7,33.13457174805119
-67.536,-31.91,4.8,49.94397549835417
-66.54,-21.03,5.5,47.971608340486
-69.086,-31.169,4.4,37.25490081991452
-70.39,-33.85,5.2,39.436161469722705
-70.049,-26.472,5.4,68.2497468119042
-70.964,-29.547,4.8,39.732431519223105
-69.079,-24.151,4.9,34.129502867878884
-68.706,-21.069,5.3,24.597035917533333
-66.69,-19.726,4.8,61.53010784891993
-66.711,-28.045,4.5,25.58407749006853
-70.543,-36.644,5.1,74.16261859357554
-69.468,-24.711,5.0,46.340176692794124
-69.674,-29.189,4.5,35.264616523614464
-69.452,-20.482,4.5,44.22248170392456
-69.618,-23.293,4.7,41.7566482324559
-68.224,-29.402,4.7,57.5098965033886
-69.955,-17.109,4.7,54.39383510474829
-71.325,-35.804,5.0,37.61099138628402
-67.28,-27.359,4.8,61.481907707387535
-69.51,-25.79,5.4,52.82321233519449
-68.049,-21.782,4.7,43.76623266404471
-70.123,-31.085,4.5,65.80093522545798
-69.116,-25.047,4.7,49.37047751952782
-69.132,-20.711,4.9,37.57416935211598
-73.34,-42.216,4.7,164.1499215398716
-70.32,-33.362,4.8,33.27042899598913
-69.933,-19.115,4.4,34.76207274383629
-68.13,-24.17,5.4,39.78797854441405
-67.934,-20.825,4.6,45.42477722145019
-69.912,-19.526,4.7,40.71876027751004
-66.008,-22.334,6.2,39.48440545842924
-69.506,-31.67,4.4,32.26089187299549
-71.208,-32.07,4.8,41.123617780108965
-68.69,-22.02,5.1,34.414346207944156
-72.959,-40.3,4.6,111.78087389098333
-70.048,-28.681,4.6,44.53474939802656
-67.81,-21.28,5.1,33.40688313233208
-69.25,-20.01,5.4,37.78455479785346
-65.86,-31.41,5.6,92.59268873222673
-69.175,-23.287,4.7,30.193873899104695
-67.506,-20.874,4.7,36.35018098797824
-69.088,-19.505,5.0,30.931381511641515
-69.543,-20.357,4.4,45.23596055110056
-70.493,-17.524,5.4,42.09734703784384
-70.759,-30.173,4.6,63.73282546015865
-71.613,-36.925,4.7,68.95629703172706
-68.4,-21.55,5.2,26.55686156720769
-67.187,-22.245,4.5,38.60517985103002
-66.884,-19.91,4.4,57.59304624850503
-67.195,-19.715,4.4,55.514884773239885
-68.13,-23.714,4.8,38.30044561482768
-70.305,-29.288,4.6,55.70868490221161
-71.079,-30.55,4.4,43.02878950677434
-69.481,-25.36,4.8,56.40758336365784
-67.364,-21.841,4.5,36.5542053111434
-69.138,-31.235,4.7,36.38221259486655
-70.437,-34.609,4.7,48.39274832563662
-70.122,-27.742,4.5,54.853240223565614
-67.917,-20.501,4.4,59.40828365337257
-69.49,-19.23,4.9,34.442777630087214
-70.98,-35.06,6.3,37.501087445460314
-70.035,-25.432,4.8,56.22200030576255
-71.461,-17.227,4.5,67.05071274484824
-67.36,-28.24,5.3,36.357307436692366
-67.607,-28.907,6.2,45.79106731688736
-68.106,-32.007,5.0,48.198744049953945
-68.823,-20.298,4.6,34.37723495264977
-69.167,-20.777,4.8,39.37965157856039
-66.486,-27.934,5.2,27.709712745928478
-66.697,-21.437,5.0,20.554357534866497
-71.644,-34.81,4.7,53.20106849573965
-68.74,-31.66,6.4,40.4051972536021
-67.453,-24.118,4.9,41.45177502694659
-69.214,-24.612,4.8,39.77369718153812
-70.5,-28.738,5.0,43.26023039602295
-70.1,-33.59,4.8,38.533745288317874
-69.754,-17.709,4.9,30.213577408624918
-66.175,-22.96,4.5,44.25684217231728
-69.521,-31.33,4.4,41.55160385968369
-65.61,-21.589,4.9,78.32338951017812
-70.464,-30.612,4.7,67.5575027726328
-69.945,-33.13,4.7,41.377022336908865
-66.642,-19.656,4.7,61.83613808269205
-71.345,-17.614,4.6,64.08620061205323
-69.453,-27.484,4.7,44.811272704717595
-67.88,-22.3,5.8,41.769021125413
-69.635,-29.012,4.6,42.984880049864294
-70.851,-31.344,5.0,50.95120495340203
-69.801,-22.775,5.1,56.939307401678114
-70.524,-33.676,4.8,32.014661662907486
-66.821,-20.467,4.5,52.8427759871951
-68.825,-24.201,4.8,42.473080219502975
-70.039,-19.951,4.8,49.103891337828884
-68.657,-30.398,5.0,77.30092311422676
-69.589,-29.467,4.9,36.37440995887867
-68.121,-28.489,4.7,59.14327182923917
-68.941,-23.219,4.7,34.63490713662646
-67.585,-19.194,4.6,47.490898774267194
-69.407,-31.776,4.8,31.645408218626685
-66.87,-23.87,6.4,29.738632850457886
-67.757,-24.511,4.8,46.64148301245763
-70.055,-31.73,4.5,37.08851897899119
-68.27,-29.161,5.0,53.54853227164133
-67.206,-29.32,5.0,70.51034267154863
-71.905,-40.411,5.0,106.10666285168782
-67.352,-22.639,4.8,42.91177597514998
-71.006,-17.127,4.7,56.493875660606854
-68.444,-22.962,4.6,37.61200750138926
-68.749,-20.288,4.6,34.4155734315107
-66.909,-27.065,4.9,73.7544855863421
-66.35,-27.2,5.0,82.71066579486542
-67.568,-21.123,4.4,33.99062221662249
-71.79,-36.34,5.1,51.75778010612449
-67.342,-20.815,4.8,39.637188581213906
-68.883,-19.564,4.8,33.57083650514169
-69.156,-20.423,4.8,34.097221941946145
-70.996,-30.642,5.1,46.828899808057464
-69.702,-35.918,4.6,130.9224581684569
-68.828,-28.112,4.8,50.86510460222333
-69.56,-25.783,4.8,51.76059923680111
-70.22,-27.71,5.1,51.41427744359525
-68.275,-28.02,4.8,68.54607904729944
-70.409,-27.065,4.6,58.38416979224598
-67.92,-23.2,6.3,46.69042490069893
-67.979,-23.74,4.7,32.59569551188391
-69.774,-22.377,4.8,58.35265100309295
-68.4,-21.67,5.1,28.67458269999446
-67.43,-27.54,5.3,45.17598293689815
-70.652,-28.638,4.4,44.012390590198954
-67.022,-22.085,4.8,42.56440823515689
-69.201,-20.008,4.5,37.046964217232095
-69.109,-21.361,4.8,38.448314608898876
-69.711,-27.329,4.8,52.28659936549558
-69.939,-24.32,4.6,45.45348246166054
-67.036,-21.684,5.0,38.10662584160555
-68.71,-20.92,5.7,29.07399884367302
-70.822,-18.123,4.8,53.526198850202604
-68.779,-25.575,4.4,62.64143647112575
-67.098,-24.388,5.3,31.326586363996544
-70.045,-27.007,4.6,63.12151926603767
-67.618,-21.752,4.9,42.23889775976762
-67.294,-32.654,5.4,97.03414522711483
-68.975,-23.142,4.6,31.77053486315837
-69.663,-30.843,4.9,68.02680768721527
-71.87,-37.38,5.9,82.92538845633923
-67.014,-18.853,4.7,52.456301718975524
-68.84,-22.74,5.4,31.84071414879543
-69.222,-20.831,4.5,39.579124612874004
-70.186,-33.615,4.5,32.22879305195323
-66.755,-28.012,5.0,24.312986048796564
-66.876,-20.081,4.7,58.43549505855005
-66.935,-20.621,4.7,43.06660262499413
-69.304,-19.184,4.9,31.351702501725878
-69.881,-20.649,4.7,50.37515347972008
-67.406,-24.092,5.0,39.89330392143416
-71.87,-39.47,5.0,89.58211066577796
-68.86,-21.94,5.3,39.2917302194081
-67.968,-21.347,4.8,29.8914266591708
-71.189,-36.843,4.4,63.50874838207421
-68.664,-21.367,4.7,29.34793864877176
-71.332,-33.957,4.5,69.87935021349887
-67.268,-28.194,4.6,35.50107576243308
-69.19,-23.92,5.3,37.6567308737131
-67.355,-20.743,4.8,44.494004271979136
-67.241,-31.715,4.8,41.82244897527844
-69.65,-23.89,5.0,43.05289120088609
-69.412,-29.549,4.7,38.17847062289027
-69.04,-28.68,5.6,40.72698672397687
-70.58,-33.17,5.4,37.098075481632605
-67.264,-19.315,4.9,45.9314550114168
-69.297,-25.898,4.6,51.44169614638073
-70.004,-32.687,4.4,40.154931485376004
-71.871,-35.127,4.8,61.26200688186474
-67.038,-22.494,4.4,44.814615217602075
-66.858,-23.165,4.8,36.426982311640984
-69.838,-24.807,4.5,57.60475414959933
-66.559,-22.61,4.7,39.78891106669463
-66.472,-22.952,4.6,35.37501420922275
-70.22,-19.23,5.2,35.764820805985536
-71.642,-35.67,4.6,40.81581355630988
-69.287,-24.574,4.6,41.316537243761594
-69.04,-30.74,5.1,56.25189607316615
-66.791,-21.376,5.2,26.152592093401736
-67.569,-21.395,4.8,36.448693873976175
-68.49,-22.34,5.5,33.97444547659315
-70.288,-27.715,4.8,49.825088400415346
-69.86,-18.58,6.3,46.27332522164081
-65.53,-31.03,5.6,122.87243716383595
-70.26,-32.116,4.6,44.6511783943752
-66.637,-21.015,4.6,45.653068405450355
-72.264,-41.347,4.8,146.22363362525894
-66.98,-28.596,4.9,54.27373954695069
-68.495,-21.592,4.6,28.556423981546782
-69.361,-27.865,4.5,43.58319236203502
-67.015,-18.39,4.8,63.497291402916154
-69.888,-17.605,4.6,31.228950668947608
-69.16,-20.754,5.0,39.24802928462782
-66.43,-25.448,4.4,140.73101557230532
-67.201,-22.846,4.4,46.72667728229501
-70.964,-32.233,5.1,50.7579013875879
-68.947,-23.538,4.4,37.751251749529615
-69.46,-17.625,5.0,32.519711342713016
-69.978,-33.509,4.7,44.513569202989046
-68.139,-23.692,4.5,37.01739158251344
-72.645,-40.342,4.5,102.45436717437163
-67.087,-23.154,4.4,49.5234580229591
-66.248,-23.193,4.7,49.69189389709328
-69.798,-28.483,4.7,53.548947746105405
-67.416,-24.166,4.5,38.39125240720896
-71.474,-35.863,4.6,40.29778009559494
-69.869,-18.034,5.3,35.3736010277453
-70.186,-32.822,4.8,39.49412638810856
-69.476,-31.381,4.6,38.26129083633909
-70.531,-38.725,4.6,150.15213745756168
-67.208,-18.818,4.9,51.125212247490396
-67.212,-19.216,4.9,44.257578508243256
-68.666,-23.801,4.8,45.57681001506829
-69.395,-18.192,5.3,33.635498008297304
-69.084,-24.512,4.6,42.466435569628786
-65.336,-20.263,4.4,143.04056978867652
-69.22,-20.33,5.3,36.603227497647346
-72.456,-38.125,4.8,95.88983647109633
-69.19,-28.26,5.1,43.36446654484527
-69.95,-31.5,5.2,46.87453558862712
-69.214,-34.856,4.9,129.6339683571817
-70.494,-34.6,4.6,49.07712227294224
-70.342,-32.465,4.9,39.76819867913365
-68.679,-21.931,4.5,30.304541469129884
-69.52,-29.368,4.9,38.893059093203306
-68.247,-19.027,4.4,64.36972775689321
-69.668,-28.006,4.4,54.488257445605726
-67.946,-23.944,4.5,31.313945995628405
-67.478,-28.38,5.3,30.45508688449933
-67.4,-22.294,4.7,34.96700901855693
-67.179,-17.961,4.6,94.87099568437077
-66.831,-27.914,5.1,26.859311561653772
-71.171,-30.872,4.7,36.86918653717058
-66.69,-23.057,5.0,37.036933387814045
-69.761,-17.402,4.6,36.553821558510734
-69.132,-22.941,4.8,29.94098401956415
-70.271,-27.176,4.6,54.871780649221776
-69.333,-31.912,4.7,36.18383442415249
-67.907,-21.184,5.0,36.26319782286107
-71.28,-17.009,4.7,72.06215494800828
-69.086,-18.741,5.1,42.728932826266785
-69.76,-32.44,5.0,41.27188560451889
-69.81,-27.532,4.8,51.24086015659398
-66.887,-20.371,5.0,55.50872755566632
-69.055,-25.691,4.8,51.60688747219036
-69.428,-24.703,4.7,44.873702556038694
-67.434,-21.16,5.2,30.962709169561535
-67.944,-20.65,5.0,54.60802614562396
-66.758,-21.487,5.0,24.15315533985933
-66.429,-21.171,4.7,43.89289713850693
-71.333,-36.056,4.7,39.282952817993234
-67.605,-19.199,4.7,49.58339586798609
-68.472,-21.588,4.8,27.16803220506035
-70.294,-28.366,4.8,42.371451536791334
-68.86,-21.36,5.0,28.68491789173724
-69.183,-27.297,4.7,50.27645259117578
-68.57,-21.11,4.8,24.117160883295774
-69.479,-21.848,4.8,59.918396711969415
-67.107,-24.436,4.8,32.8767037555286
-70.06,-33.3,5.0,36.925321320212504
-66.169,-22.639,5.1,32.487843047156396
-67.424,-27.466,4.8,52.18192762798992
-67.984,-24.338,4.7,38.36655740782048
-67.396,-24.115,4.9,39.517373792995016
-70.366,-33.733,4.6,36.22989474262068
-68.557,-29.726,4.8,64.50073049468558
-71.647,-34.958,4.5,51.91498968236667
-67.268,-31.523,4.4,48.8558125316509
-69.254,-23.48,4.9,31.52057899015224
-69.861,-21.3,4.4,42.37269102268218
-69.426,-29.671,4.8,42.6647420340113
-69.316,-17.696,4.8,29.009730057832762
-71.293,-33.708,4.4,59.78581806118215
-67.008,-18.182,4.7,78.96594581192446
-70.407,-27.54,4.8,56.68567890156413
-68.79,-22.32,5.2,34.93407377388952
-72.737,-38.241,4.9,86.63932401180504
-71.576,-35.638,4.7,42.31543306900311
-68.406,-21.839,4.8,28.730661541965517
-67.377,-21.764,4.8,37.4628053946365
-65.875,-22.365,4.9,46.047443849582116
-69.55,-17.26,5.1,42.235338375940586
-66.853,-23.094,4.9,37.263319758037476
-66.929,-22.714,4.7,44.193425705543746
-68.834,-21.84,4.7,36.279310107750426
-70.742,-31.804,4.8,47.127002832085466
-70.21,-32.26,5.0,41.41736942488934
-70.488,-28.329,4.6,42.24585490659444
-70.556,-34.419,5.1,49.067202575142986
-70.16,-28.84,5.8,44.44541349737682
-67.996,-31.674,4.7,43.99723993359215
-69.78,-30.39,4.9,79.93911384584457
-69.19,-19.244,5.0,33.68345072552109
-69.94,-20.407,4.6,55.271862932000964
-72.96,-39.809,4.4,96.69898254927614
-71.595,-37.756,4.7,94.9620229296558
-68.218,-20.075,4.7,59.650566327726224
-69.34,-20.9,5.1,43.5153577636782
-69.935,-24.306,4.4,44.81761073837902
-69.171,-25.216,4.7,47.173745710855734
-71.331,-17.734,4.4,65.72067878508786
-70.575,-29.619,4.8,57.0044181885482
-68.883,-28.044,4.4,47.557701994740434
-69.213,-18.397,4.7,40.233039584546745
-67.347,-24.237,4.7,34.05764536691235
-65.593,-21.52,5.0,81.47635201658906
-72.034,-43.444,4.7,309.02115049997155
-70.062,-17.193,4.7,50.5992021888676
-69.524,-18.993,4.5,31.392571447208702
-72.851,-42.08,4.5,166.81582261428898
-69.818,-23.402,4.8,50.9713627878521
-69.314,-26.494,4.7,75.37578177363332
-70.021,-17.908,4.9,36.03358387182703
-70.457,-18.36,4.8,56.5329622341183
-70.709,-29.122,4.4,49.39501459641125
-66.674,-20.648,5.2,48.026277056319714
-68.996,-20.398,4.8,32.1331906947537
-69.57,-19.63,6.2,41.704115769494145
-69.544,-25.181,4.5,54.50306988979153
-67.417,-22.31,5.0,35.37468157769194
-68.901,-21.262,4.9,27.18545753609355
-67.679,-22.697,4.7,40.83702741673791
-68.965,-30.741,4.7,57.46715882189565
-68.968,-24.092,5.1,34.92501837323679
-69.513,-24.354,4.7,35.03435881483816
-69.057,-22.724,4.7,32.648454818550945
-67.354,-28.859,5.0,43.68197785848677
-71.417,-39.855,5.0,93.74439120499098
-71.131,-34.984,4.7,42.408225191880845
-69.208,-27.631,5.0,39.434675028013096
-71.891,-37.255,4.5,81.29844028788342
-69.359,-23.439,5.0,35.72702348569844
-67.948,-24.737,4.8,58.89970904492316
-69.363,-27.993,5.0,46.8825893067395
-71.169,-35.391,4.5,40.612442785931776
-68.336,-21.379,5.4,28.11181385507017
-66.96,-20.986,4.6,43.871266196093714
-69.35,-31.84,5.3,30.117014606154246
-67.689,-21.288,4.6,34.024330366065755
-71.414,-35.745,4.7,36.81745669854184
-68.87,-19.62,5.0,31.207899360599942
-70.653,-17.674,5.6,45.01183348006514
-65.802,-22.046,4.5,54.54458723899543
-66.191,-22.042,4.7,45.32843126756566
-73.069,-40.589,4.7,121.23362945104697
-66.202,-22.551,5.0,33.779841955791916
-69.322,-31.292,4.9,35.9819536638703
-69.778,-29.678,4.6,46.64918692739998
-70.307,-33.885,4.9,37.97868767335402
-71.815,-35.016,4.4,59.38766250211297
-70.261,-33.494,4.9,31.671451072510997
-71.162,-30.698,4.8,39.83028794575111
-68.476,-22.44,4.6,35.77377699734769
-68.987,-18.909,4.7,37.07193656747408
-67.784,-22.455,4.5,39.15620482519139
-71.183,-31.323,4.9,46.63071341580575
-66.66,-23.16,5.1,37.01853729300096
-69.605,-17.532,4.9,30.849751801417376
-68.966,-21.691,4.6,40.91551086349813
-69.089,-19.964,4.8,38.54591819980831
-66.89,-21.417,4.7,31.151397473433786
-70.882,-33.83,4.5,43.9847599852326
-70.579,-34.37,4.7,51.316679536256196
-65.9,-17.74,6.4,171.17820121424145
-68.42,-20.46,5.1,44.9495794709417
-67.262,-27.388,5.2,57.94306692995366
-70.296,-19.259,4.9,37.48993868191572
-69.292,-18.402,5.0,37.43628900645605
-68.356,-31.856,5.2,42.345053280530315
-67.566,-18.156,4.8,82.72782272627086
-69.255,-19.158,4.4,31.533163433207413
-68.144,-20.128,4.7,58.80842187001516
-68.722,-28.129,4.7,50.93213909329879
-68.54,-24.883,4.5,53.60822870083146
-70.291,-33.057,4.8,34.42946698269167
-67.654,-22.055,4.7,37.46213314675783
-69.133,-20.335,4.8,35.278941003106254
-68.767,-21.176,4.9,23.056863940095344
-71.86,-35.86,5.0,45.04146705186945
-70.283,-32.338,4.5,39.83160206337238
-69.443,-32.574,4.9,54.01623486638034
-70.414,-18.382,4.5,54.85979350169846
-69.111,-20.9,4.8,38.313972501869145
-67.396,-28.144,5.4,34.32643935251481
-69.009,-22.858,5.0,31.462480461539236
-66.576,-20.272,4.8,57.61532881347658
-66.795,-31.807,4.4,47.90727858017885
-67.907,-21.301,4.8,30.756128129921397
-70.08,-17.75,5.2,38.67517306897499
-71.915,-36.936,4.4,66.48891991052619
-67.918,-23.913,4.6,30.87410027682527
-70.04,-31.54,5.6,48.45188702435107
-72.908,-40.458,4.8,115.55287323965942
-72.273,-38.423,4.7,95.82396481430044
-66.6,-28.05,5.3,25.541553917151845
-69.046,-25.974,4.7,60.62635567389846
-69.33,-23.642,4.7,34.03671243430297
-67.189,-23.729,4.7,48.06789931697896
-70.15,-27.43,5.3,50.06167265636466
-72.454,-39.335,5.1,93.04166095800943
-67.346,-21.348,4.7,29.2621273930545
-68.65,-22.45,4.8,31.70690761263091
-70.34,-18.873,4.5,48.131404854857124
-66.983,-19.762,4.7,55.767160496874176
-66.78,-23.93,5.1,30.03837722956724
-68.83,-33.68,5.5,117.98014679411328
-66.959,-18.149,4.5,81.82338648146987
-67.69,-33.577,5.0,168.4758083357063
-67.784,-22.676,4.6,41.367232962055425
-70.751,-36.77,4.5,71.21992910399887
-71.12,-34.886,4.5,43.49028870670145
-68.346,-29.638,4.9,68.62641255955558
-67.252,-20.821,5.0,35.449139075703734
-67.162,-22.01,4.7,35.21867269388247
-70.736,-31.363,4.7,53.51270572621734
-69.052,-22.467,4.7,34.7929588237416
-66.836,-20.691,4.7,43.245560131454624
-70.895,-32.134,5.0,50.00816363671371
-72.119,-40.196,4.4,89.94012285925315
-68.917,-24.889,4.4,45.187831164280524
-71.155,-35.309,4.5,38.10859642234014
-70.802,-29.383,4.6,49.22803560768639
-66.504,-22.273,4.4,51.47489947390038
-69.646,-23.394,4.5,42.71312873800645
-70.216,-17.145,5.2,49.06774212103961
-69.521,-29.737,4.7,45.76282230994863
-69.494,-17.561,5.0,30.554168200881644
-69.113,-31.242,4.8,35.003886099134505
-67.234,-31.992,4.9,52.249401210012024
-68.46,-31.36,5.1,36.347132434565836
-69.595,-17.929,4.8,33.63910667739592
-70.191,-19.151,4.5,34.65446501582034
-72.06,-40.9,6.1,120.21439590880743
-67.922,-24.038,4.4,32.86736122123964
-67.12,-23.637,4.7,48.0506654601006
-67.69,-23.48,4.9,49.00695328132288
-68.5,-21.87,5.7,25.73342303367211
-69.252,-22.934,4.4,36.58329342710924
-66.535,-23.027,5.2,35.245694361343816
-69.341,-31.847,4.6,31.02289545410072
-66.1,-22.416,5.0,36.87956560501655
-69.735,-29.384,4.9,38.23070965862514
-69.484,-32.304,4.8,50.34404071782271
-72.844,-38.944,5.0,81.64667476779395
-69.349,-19.054,5.0,26.931381268831746
-69.366,-30.145,4.6,65.37111021132402
-67.275,-21.245,5.0,31.469089258314064
-67.774,-29.118,5.7,56.63969535461545
-66.133,-22.891,5.2,42.85296295558348
-70.507,-28.349,4.8,40.031246455948576
-70.15,-32.77,5.1,37.99432795429378
-66.849,-21.436,5.2,27.803477845316184
-68.9,-21.37,4.9,32.02338417372799
-70.793,-34.724,4.4,39.52422207502062
-69.018,-24.324,4.7,38.91273468413524
-68.969,-22.326,4.7,37.351264321884614
-70.07,-32.05,4.9,42.10477190373044
-69.774,-29.016,4.7,43.655412674516235
-69.515,-28.196,4.6,48.007751180589594
-69.288,-27.052,4.7,65.65613568178611
-69.178,-18.685,4.8,39.720720464025135
-69.335,-29.645,4.4,42.96158220998658
-71.142,-35.054,4.8,42.583515457814315
-67.702,-19.194,4.8,54.25443124955574
-66.757,-28.046,5.0,27.67782922015196
-70.202,-17.628,4.6,39.989339837547014
-71.42,-40.33,5.4,123.53992760064885
-69.826,-30.138,4.6,74.42128449116348
-71.283,-17.071,4.9,66.34275024518129
-69.074,-23.807,4.4,36.64815407620829
-67.131,-18.077,5.1,87.16515882645704
-70.9,-17.34,5.4,45.79722110904394
-67.633,-29.834,4.6,93.91631733983839
-67.175,-28.637,5.0,43.50514283107072
-65.88,-21.92,5.3,53.45318414693268
-69.704,-25.336,5.1,55.22884820546147
-72.32,-39.343,4.5,93.49631033802407
-67.297,-21.84,5.0,34.55624523793503
-68.64,-20.91,5.2,28.915942503824727
-69.061,-22.702,4.4,33.89589742688115
-66.739,-31.53,4.5,63.92484743619681
-69.397,-22.976,4.7,40.453185749841246
-69.377,-25.826,4.7,50.59416706719554
-68.193,-21.211,5.5,26.380619092243485
-70.468,-18.052,5.3,48.50698112070118
-72.368,-36.378,4.8,62.42246777477868
-67.57,-28.36,5.5,31.877153852229334
-69.718,-23.828,4.7,48.45231674650526
-69.193,-24.891,4.7,47.857344897955414
-67.659,-32.329,4.6,70.77000682555705
-68.329,-31.764,4.9,41.63361069157032
-68.803,-28.543,5.0,44.0534811849997
-67.96,-22.12,5.1,44.70853197637206
-69.739,-18.529,4.7,42.104808839280246
-70.125,-19.066,4.7,35.91888705883758
-67.397,-22.246,5.4,31.939316983588878
-67.773,-21.375,5.5,35.16449585439742
-69.974,-17.998,4.7,36.48079138028518
-69.773,-24.182,4.7,34.796025604357155
-68.918,-31.215,5.2,34.31304051136175
-69.4,-18.23,5.2,34.81549480469318
-69.439,-31.443,5.0,36.72910161464028
-70.463,-33.89,5.4,39.885915496647016
-70.155,-32.324,4.5,38.72939606291922
-67.831,-27.702,5.0,66.07611290052316
-68.808,-22.369,4.4,33.872575856698305
-71.364,-36.033,4.5,41.051347687512454
-67.288,-21.181,4.5,33.522099831250856
-68.377,-28.982,4.9,57.39803658060268
-69.37,-32.131,4.5,40.052543817427406
-68.593,-21.405,4.6,27.38400541075758
-67.319,-19.154,4.8,41.70883653380129
-68.13,-22.66,5.3,42.13399631369987
-70.238,-31.127,4.5,64.2588384281853
-67.427,-31.804,5.0,43.126054343596294
-71.276,-34.08,4.7,65.32129020633735
-69.14,-19.132,4.7,31.18531242841926
-65.32,-20.815,4.7,130.28744562871807
-66.659,-21.078,5.2,40.813274337020964
-69.569,-17.648,4.6,28.675450241922448
-69.926,-24.834,4.7,58.098404542580695
-69.174,-23.901,4.8,36.26648802243436
-70.049,-19.905,4.8,47.1854148699734
-68.143,-19.451,4.8,59.887044646069185
-68.704,-24.58,4.9,50.08205948360752
-69.151,-18.711,4.4,40.45263525717977
-66.439,-22.607,4.9,39.05146767030094
-68.96,-27.56,5.0,53.72822313402713
-71.388,-35.512,4.7,37.72131377702744
-69.553,-35.007,4.5,107.42232982262611
-69.286,-17.335,5.3,40.42664580580083
-69.314,-22.269,4.5,51.29922491707769
-68.44,-23.22,6.8,34.64888869787168
-67.909,-23.956,4.7,31.87459694620975
-66.826,-21.635,5.2,26.801171801965147
-67.125,-18.795,4.7,48.618016546012846
-72.466,-36.71,4.8,65.3355178074506
-66.887,-27.833,5.0,30.060423863562963
-69.404,-27.574,4.8,43.793176436120106
-65.342,-30.951,5.1,142.82473439115665
-69.743,-29.048,4.4,45.29222390435867
-70.685,-34.84,4.4,43.074691503789694
-69.217,-31.795,4.9,31.317933561953357
-67.531,-17.753,5.0,116.44808215977444
-73.0,-38.846,4.5,88.84532273550711
-70.57,-28.431,4.9,41.35122860287046
-68.318,-31.357,5.2,40.74909179710318
-70.316,-30.553,4.5,77.05048931521394
-67.861,-18.779,5.0,65.68825238742905
-68.551,-32.175,4.7,59.97941778506898
-68.425,-33.155,4.6,113.92697721767684
-69.985,-26.791,4.8,65.6880513157998
-70.082,-27.303,5.0,56.35378765763831
-67.917,-24.679,4.8,56.54400151948559
-70.192,-32.971,4.8,37.65152434817942
-65.706,-21.368,4.5,78.05455720139085
-69.245,-26.284,4.8,73.31750983988742
-69.159,-24.954,4.5,46.269096127516974
-68.157,-24.303,4.6,46.64148301245763
-67.581,-32.322,4.6,66.84966718311296
-68.681,-28.701,4.5,45.354157975915214
-69.758,-17.202,4.6,46.88643737525415
-67.452,-20.788,4.9,39.14942928711073
-69.099,-29.733,4.8,54.16531669517925
-69.834,-21.422,4.8,49.362464450834466
-66.681,-20.613,4.8,51.11322316629564
-68.62,-21.01,5.0,25.55688843190166
-68.449,-21.806,5.0,26.257622586000625
-66.317,-22.545,4.9,36.56550981990527
-67.16,-29.695,4.9,101.24845307889538
-66.405,-27.898,5.4,33.86561909643316
-69.311,-23.21,4.6,31.277690735457377
-69.906,-31.619,4.8,43.40842649572033
-68.174,-31.719,4.6,45.149428003327394
-69.497,-31.537,4.6,32.98428130368132
-68.75,-28.28,4.9,46.08179997019816
-66.24,-21.88,4.6,53.829161070978245
-67.81,-19.49,4.9,61.76027012799259
-67.297,-27.587,5.4,40.661586460391064
-67.213,-18.998,4.7,40.12523862787033
-69.135,-17.708,4.8,37.570118767060414
-70.942,-17.571,4.8,47.8893144747912
-70.566,-31.151,4.8,65.3274488085072
-71.72,-34.96,5.4,53.73397325722662
-66.96,-22.889,4.6,43.40896048571544
-69.807,-17.711,5.0,31.513690171996334
-69.421,-27.886,4.6,47.3616445556123
-65.882,-22.056,4.9,50.78541636503568
-69.906,-18.671,5.0,49.79763392854433
-69.228,-23.733,4.5,30.86301860855649
-67.723,-24.126,4.6,31.466007802638458
-71.575,-36.187,4.6,42.49105569458658
-68.547,-29.067,4.8,52.98702489643675
-71.629,-35.611,4.8,42.38963975077143
-71.198,-31.765,4.5,43.31852037420214
-67.18,-24.33,6.3,31.232261105990087
-69.47,-24.22,5.1,33.064696656634595
-68.903,-21.264,5.0,27.27843161195258
-67.12,-31.92,5.2,47.618084213751416
-68.945,-31.323,5.4,31.910246959982047
-69.07,-20.36,6.1,33.444619395599204
-67.32,-31.527,4.8,47.004149760498024
-69.964,-18.085,4.5,41.89715093045754
-68.286,-24.135,4.6,43.2349485204416
-70.163,-19.204,4.5,32.488508918841866
-69.149,-30.893,4.8,50.60366493843681
-68.792,-19.702,4.4,33.68787449316038
-67.759,-22.768,4.7,40.70284829936367
-68.666,-29.728,4.8,64.40868241475597
-67.205,-21.697,4.4,36.264299749817646
-70.679,-33.188,4.7,40.864860345039574
