lon,lat,rate_MgeMcmin_per_year
-72.273,-18.426,0.02347546647876177
-72.173,-18.426,0.024118998729788774
-72.073,-18.426,0.02477975087654129
-71.973,-18.426,0.0254572721044031
-71.873,-18.426,0.02616596367016826
-71.773,-18.426,0.02689291118725495
-71.673,-18.426,0.027664442448631563
-71.573,-18.426,0.02846485157915311
-71.473,-18.426,0.02930380586334989
-71.373,-18.426,0.030179643516954575
-71.273,-18.426,0.03109187530759284
-71.173,-18.426,0.032071833110216934
-71.073,-18.426,0.03314122819181476
-70.973,-18.426,0.03431909741597398
-70.873,-18.426,0.03565010617917968
-70.773,-18.426,0.03707134245158813
-70.673,-18.426,0.0384955671116224
-70.573,-18.426,0.03984466718540619
-70.473,-18.426,0.041047879421947736
-70.373,-18.426,0.042194355257132644
-70.273,-18.426,0.04346296819643287
-70.173,-18.426,0.045081639154980854
-70.073,-18.426,0.0472389913673826
-69.973,-18.426,0.05013110954874874
-69.873,-18.426,0.053950951231096354
-69.773,-18.426,0.0588666842531127
-69.673,-18.426,0.06477601111141491
-69.573,-18.426,0.0704750798002743
-69.473,-18.426,0.07353617695541191
-69.373,-18.426,0.07178530625765955
-69.273,-18.426,0.06634694134688218
-69.173,-18.426,0.06017723483608455
-69.073,-18.426,0.05443033779398332
-68.973,-18.426,0.049227986541946205
-68.873,-18.426,0.044660889899770524
-68.773,-18.426,0.040673413818434215
-68.673,-18.426,0.03726912293931792
-68.573,-18.426,0.03427901827445457
-68.473,-18.426,0.03165923483545971
-68.373,-18.426,0.02937803266926783
-68.273,-18.426,0.027376238626410445
-68.173,-18.426,0.025821887279984853
-68.073,-18.426,0.02465212320941822
-67.973,-18.426,0.023951566553535586
-67.873,-18.426,0.023625101719887572
-67.773,-18.426,0.023713191504501796
-67.673,-18.426,0.024101477015930305
-67.573,-18.426,0.024806610180087448
-67.473,-18.426,0.025755882160977555
-67.373,-18.426,0.026768393899206093
-67.273,-18.426,0.027589512875216018
-67.173,-18.426,0.0280072035809512
-72.573,-18.526,0.0196380503318549
-72.473,-18.526,0.020326541331161276
-72.373,-18.526,0.021011960584165414
-72.273,-18.526,0.02169441135273532
-72.173,-18.526,0.022385015457412234
-72.073,-18.526,0.0230816813369194
-71.973,-18.526,0.023792705115398608
-71.873,-18.526,0.02451619532245813
-71.773,-18.526,0.025238498024691542
-71.673,-18.526,0.025987002413639874
-71.573,-18.526,0.02674430190866058
-71.473,-18.526,0.027508065439730525
-71.373,-18.526,0.02829559696198912
-71.273,-18.526,0.029115562537926964
-71.173,-18.526,0.030004308107676143
-71.073,-18.526,0.030986310422911008
-70.973,-18.526,0.03209362259229328
-70.873,-18.526,0.03337281201814859
-70.773,-18.526,0.03478978229184004
-70.673,-18.526,0.03629017137640845
-70.573,-18.526,0.03778132691207572
-70.473,-18.526,0.03920092743657175
-70.373,-18.526,0.04061051495775478
-70.273,-18.526,0.04215410680172142
-70.173,-18.526,0.04397495666423449
-70.073,-18.526,0.046161709866164316
-69.973,-18.526,0.04881910201974442
-69.873,-18.526,0.052060718313052125
-69.773,-18.526,0.056035529791182495
-69.673,-18.526,0.060693893815885684
-69.573,-18.526,0.06514254261411788
-69.473,-18.526,0.06777617482769478
-69.373,-18.526,0.06703032624838243
-69.273,-18.526,0.0634325879035771
-69.173,-18.526,0.05879438175382238
-69.073,-18.526,0.054006483183746276
-68.973,-18.526,0.049538346175106183
-68.873,-18.526,0.0454754420868353
-68.773,-18.526,0.04182169930348283
-68.673,-18.526,0.03857410497200424
-68.573,-18.526,0.03570386039615317
-68.473,-18.526,0.03310841684282956
-68.373,-18.526,0.03083676871752224
-68.273,-18.526,0.02885153355270315
-68.173,-18.526,0.027320664931401357
-68.073,-18.526,0.026204284270969595
-67.973,-18.526,0.025582798059973356
-67.873,-18.526,0.025378950228939427
-67.773,-18.526,0.02560767464866191
-67.673,-18.526,0.026151967265421003
-67.573,-18.526,0.027049272598025895
-67.473,-18.526,0.02819213114465319
-67.373,-18.526,0.029345257101022912
-67.273,-18.526,0.030160202575573954
-67.173,-18.526,0.030406290857158635
-72.473,-18.626,0.018658259565869303
-72.373,-18.626,0.01935188131151549
-72.273,-18.626,0.020052471593366462
-72.173,-18.626,0.02076525791752945
-72.073,-18.626,0.02148453982932152
-71.973,-18.626,0.02220325604088086
-71.873,-18.626,0.022925781984032324
-71.773,-18.626,0.023638001921871463
-71.673,-18.626,0.02437088659535126
-71.573,-18.626,0.025097225548928112
-71.473,-18.626,0.02582433300401948
-71.373,-18.626,0.0265693481087631
-71.273,-18.626,0.027347074408489658
-71.173,-18.626,0.028196755172195893
-71.073,-18.626,0.029158631855621515
-70.973,-18.626,0.030287250960269928
-70.873,-18.626,0.031604592998141674
-70.773,-18.626,0.03312195242205831
-70.673,-18.626,0.0347682577302661
-70.573,-18.626,0.03648083195633238
-70.473,-18.626,0.038197031499376935
-70.373,-18.626,0.03997179481481649
-70.273,-18.626,0.04190586038276805
-70.173,-18.626,0.0440619828102695
-70.073,-18.626,0.04644401717398391
-69.973,-18.626,0.04906344310213689
-69.873,-18.626,0.05198797140978836
-69.773,-18.626,0.055387683643362357
-69.673,-18.626,0.059247102022269446
-69.573,-18.626,0.06287522866429918
-69.473,-18.626,0.06525506262766415
-69.373,-18.626,0.06521954890540453
-69.273,-18.626,0.06314916458884169
-69.173,-18.626,0.05965697495697069
-69.073,-18.626,0.05549064263054251
-68.973,-18.626,0.05130529164678657
-68.873,-18.626,0.04731033192305141
-68.773,-18.626,0.0436284892721929
-68.673,-18.626,0.04026178596494787
-68.573,-18.626,0.03718114050836681
-68.473,-18.626,0.034479498885439136
-68.373,-18.626,0.03212601781389364
-68.273,-18.626,0.030221159254419323
-68.173,-18.626,0.028757173709707585
-68.073,-18.626,0.027757287347011265
-67.973,-18.626,0.027290677539084488
-67.873,-18.626,0.02728717691323868
-67.773,-18.626,0.027698690092717936
-67.673,-18.626,0.028518951097293337
-67.573,-18.626,0.029715979940165296
-67.473,-18.626,0.031143978594939687
-67.373,-18.626,0.032506322011140364
-67.273,-18.626,0.03337413706791823
-67.173,-18.626,0.03338456263396463
-67.073,-18.626,0.03234087209710997
-72.373,-18.726,0.017832697269807598
-72.273,-18.726,0.018538235035223755
-72.173,-18.726,0.019255543347917067
-72.073,-18.726,0.01997311766835595
-71.973,-18.726,0.02069086138710632
-71.873,-18.726,0.02140867859343732
-71.773,-18.726,0.022121597308475897
-71.673,-18.726,0.022834348797204952
-71.573,-18.726,0.023556493543070878
-71.473,-18.726,0.024270669608960706
-71.373,-18.726,0.0249986707701915
-71.273,-18.726,0.025777333237662823
-71.173,-18.726,0.02664619171421913
-71.073,-18.726,0.027634586440468956
-70.973,-18.726,0.028811321004672954
-70.873,-18.726,0.03021540748138451
-70.773,-18.726,0.031858960865149694
-70.673,-18.726,0.033700726231612986
