longitude,latitude,mag,tc_years,mc_window,weight
-68.862,-20.407,7.1,25.99863107460644,6.0,0.3846356360572872
-68.832,-25.464,6.6,25.99863107460644,6.0,0.3846356360572872
-69.397,-17.69,6.2,25.99863107460644,6.0,0.3846356360572872
-65.0,-18.5,6.0,25.99863107460644,6.0,0.3846356360572872
-73.0,-39.5,6.9,25.99863107460644,6.0,0.3846356360572872
-65.614,-21.098,6.2,25.99863107460644,6.0,0.3846356360572872
-73.5,-43.5,6.0,25.99863107460644,6.0,0.3846356360572872
-68.5,-28.5,6.1,25.99863107460644,6.0,0.3846356360572872
-68.704,-22.989,6.8,25.99863107460644,6.0,0.3846356360572872
-69.694,-21.404,6.1,25.99863107460644,6.0,0.3846356360572872
-68.0,-22.1,6.1,25.99863107460644,6.0,0.3846356360572872
-68.4,-21.3,6.3,25.99863107460644,6.0,0.3846356360572872
-70.531,-37.066,6.2,25.99863107460644,6.0,0.3846356360572872
-67.914,-23.167,6.8,25.99863107460644,6.0,0.3846356360572872
-70.1,-34.9,6.3,25.99863107460644,6.0,0.3846356360572872
-69.1,-23.7,6.9,25.99863107460644,6.0,0.3846356360572872
-69.4,-17.7,6.4,25.99863107460644,6.0,0.3846356360572872
-69.1,-31.7,6.0,25.99863107460644,6.0,0.3846356360572872
-68.82,-18.954,6.7,25.99863107460644,6.0,0.3846356360572872
-71.049,-31.452,6.1,25.99863107460644,6.0,0.3846356360572872
-68.301,-31.973,6.1,25.99863107460644,6.0,0.3846356360572872
-68.821,-20.304,6.1,25.99863107460644,6.0,0.3846356360572872
-68.311,-21.362,6.7,25.99863107460644,6.0,0.3846356360572872
-69.397,-29.701,6.0,25.99863107460644,6.0,0.3846356360572872
-68.413,-24.418,6.6,25.99863107460644,6.0,0.3846356360572872
-71.146,-30.838,6.5,25.99863107460644,6.0,0.3846356360572872
-66.75,-23.47,6.9,25.99863107460644,6.0,0.3846356360572872
-71.793,-42.229,6.0,25.99863107460644,6.0,0.3846356360572872
-68.778,-28.393,6.0,25.99863107460644,6.0,0.3846356360572872
-68.938,-25.375,6.8,25.99863107460644,6.0,0.3846356360572872
-71.076,-32.601,7.5,25.99863107460644,6.0,0.3846356360572872
-66.195,-22.655,6.5,25.99863107460644,6.0,0.3846356360572872
-68.198,-22.497,7.0,25.99863107460644,6.0,0.3846356360572872
-69.271,-19.795,6.1,25.99863107460644,6.0,0.3846356360572872
