lon,lat
-7.503513695902886127e+01,-3.927203513767111076e+01
-7.501512688492651648e+01,-3.918756472674098035e+01
-7.499366497894128258e+01,-3.910348998176811364e+01
-7.497090050594538013e+01,-3.901977181285010943e+01
-7.494701218704021528e+01,-3.893636309154705799e+01
-7.492220456654571592e+01,-3.885320953052311665e+01
-7.489670073432286301e+01,-3.877025155664328082e+01
-7.487074089317255243e+01,-3.868742463429629197e+01
-7.484458641080898644e+01,-3.860465810575729506e+01
-7.481851753054102971e+01,-3.852187584550263466e+01
-7.479282748865267649e+01,-3.843899792154761030e+01
-7.476781253471196464e+01,-3.835594336670011728e+01
-7.474374873955464693e+01,-3.827263661891344526e+01
-7.472086854564065561e+01,-3.818901398923886603e+01
-7.469933243093062458e+01,-3.810503146208182557e+01
-7.467921104874632476e+01,-3.802066962282130902e+01
-7.466047258735127912e+01,-3.793593717495961215e+01
-7.464298837850381574e+01,-3.785086939791172966e+01
-7.462654545151856667e+01,-3.776552478269111646e+01
-7.461087597224552326e+01,-3.767997695130341640e+01
-7.459568525671038230e+01,-3.759430702098256205e+01
-7.458068102713387759e+01,-3.750859557908730579e+01
-7.456559688739594094e+01,-3.742291627641153440e+01
-7.455020240527140629e+01,-3.733733304561888389e+01
-7.453430796891295529e+01,-3.725189882002460706e+01
-7.451775642865014504e+01,-3.716665783514950760e+01
-7.450041495154660254e+01,-3.708164789874380318e+01
-7.448215877326698831e+01,-3.699690492638947603e+01
-7.446286403377534668e+01,-3.691246487115196828e+01
-7.444239775116456315e+01,-3.682836653332840626e+01
-7.442061980822170142e+01,-3.674465091547332918e+01
-7.439738279803599141e+01,-3.666136120852468849e+01
-7.437254245718685297e+01,-3.657853974672701725e+01
-7.434597212857930515e+01,-3.649622383513703738e+01
-7.431757610694367600e+01,-3.641444181802854274e+01
-7.428730758360212860e+01,-3.633320786608008035e+01
-7.425518896152841819e+01,-3.625251607410260135e+01
-7.422132065248867150e+01,-3.617233786153227015e+01
-7.418589140265503090e+01,-3.609261900623089758e+01
-7.414917312266373983e+01,-3.601328116239676547e+01
-7.411150641235390424e+01,-3.593422610323055011e+01
