lon,lat,rate_MgeMcmin_per_year
-71.54,-18.526,0.01135955646467872
-71.44,-18.526,0.012003235027291942
-71.34,-18.526,0.012570332814154185
-71.24,-18.526,0.013063511345814623
-71.14,-18.526,0.0135021215653202
-71.04,-18.526,0.013903986048019856
-70.94,-18.526,0.014352207395176146
-70.84,-18.526,0.01480417009811313
-70.74,-18.526,0.015372175862279493
-70.64,-18.526,0.016625588073380364
-70.54,-18.526,0.01756238669268362
-70.44,-18.526,0.018632672087427568
-70.34,-18.526,0.01974591704452726
-70.24,-18.526,0.020723770368941675
-70.14,-18.526,0.021395718077866544
-70.04,-18.526,0.02162691833489464
-69.94,-18.526,0.021392825227139714
-69.84,-18.526,0.020821018937395117
-69.74,-18.526,0.02006675820200271
-69.64,-18.526,0.019251822024061338
-69.54,-18.526,0.01843389246814768
-69.44,-18.526,0.017715111045434905
-69.34,-18.526,0.016874289844756987
-69.24,-18.526,0.016074684719086397
-69.14,-18.526,0.015144160132017602
-69.04,-18.526,0.014207206630837133
-68.94,-18.526,0.013300909607594702
-68.84,-18.526,0.012451246071146432
-68.74,-18.526,0.011688230386117802
-68.64,-18.526,0.01101902311644537
-68.54,-18.526,0.01044001761544384
-68.44,-18.526,0.009956620019762797
-68.34,-18.526,0.009529538103558527
-68.24,-18.526,0.009163562398185901
-68.14,-18.526,0.008841191118709367
-68.04,-18.526,0.008588562747839437
-67.94,-18.526,0.008354666884700834
-67.84,-18.526,0.008172669645667763
-67.74,-18.526,0.008008183085155005
-67.64,-18.526,0.00789159059550913
-67.54,-18.526,0.007801920046306615
-67.44,-18.526,0.007725998221728783
-67.34,-18.526,0.007671385124663049
-67.24,-18.526,0.007631852713103606
-67.14,-18.526,0.0075885139396509125
-72.44,-18.626,0.004492438743728944
-72.34,-18.626,0.004972140791157187
-72.24,-18.626,0.005495123931779183
-72.14,-18.626,0.006067402164670904
-72.04,-18.626,0.006710694714435172
-71.94,-18.626,0.007375527115493258
-71.84,-18.626,0.008062937685259912
-71.74,-18.626,0.008760017650806229
-71.64,-18.626,0.009617971847181118
-71.54,-18.626,0.010263578031035905
-71.44,-18.626,0.010856697388914663
-71.34,-18.626,0.01138962159964016
-71.24,-18.626,0.011872793912482249
-71.14,-18.626,0.012326034170594871
-71.04,-18.626,0.012813430192208807
-70.94,-18.626,0.013269427960936418
-70.84,-18.626,0.013789093069055411
-70.74,-18.626,0.01440497398229112
-70.64,-18.626,0.015679281231606976
-70.54,-18.626,0.016610776830671796
-70.44,-18.626,0.017651940309810443
-70.34,-18.626,0.018709156612803677
-70.24,-18.626,0.01966484360722913
-70.14,-18.626,0.020375903715041496
-70.04,-18.626,0.02075212610828993
-69.94,-18.626,0.02076361753899481
-69.84,-18.626,0.020488490691614326
-69.74,-18.626,0.020025787863026546
-69.64,-18.626,0.019449248584785084
-69.54,-18.626,0.018789031731289055
-69.44,-18.626,0.01816004106890883
-69.34,-18.626,0.017359901824226854
-69.24,-18.626,0.016560843487982646
-69.14,-18.626,0.015617151600478097
-69.04,-18.626,0.014652081153731173
-68.94,-18.626,0.013717265726953263
-68.84,-18.626,0.012855162802203028
-68.74,-18.626,0.012081560691081468
-68.64,-18.626,0.011419520345765991
-68.54,-18.626,0.010830861653201991
-68.44,-18.626,0.010318776690370837
-68.34,-18.626,0.009870277686671265
-68.24,-18.626,0.009491964951034406
-68.14,-18.626,0.009153007314244383
-68.04,-18.626,0.008860631525762377
-67.94,-18.626,0.008595972425388863
-67.84,-18.626,0.008382767149129219
-67.74,-18.626,0.00820847426341323
-67.64,-18.626,0.008071040131235739
-67.54,-18.626,0.007943837280989416
-67.44,-18.626,0.007858678132482446
-67.34,-18.626,0.007782606715806187
-67.24,-18.626,0.007732179812548703
-67.14,-18.626,0.007682536870104613
-72.44,-18.726,0.0041503878378107385
-72.34,-18.726,0.004575599663245921
-72.24,-18.726,0.005031889414677533
-72.14,-18.726,0.005548290817961732
-72.04,-18.726,0.006111403956805364
-71.94,-18.726,0.006684524581182647
-71.84,-18.726,0.007283160061177318
-71.74,-18.726,0.007889959977065259
-71.64,-18.726,0.008658623875839594
-71.54,-18.726,0.009236487619352661
-71.44,-18.726,0.009778245161451937
-71.34,-18.726,0.010280616665206403
-71.24,-18.726,0.010758808269507937
-71.14,-18.726,0.01122453382209581
-71.04,-18.726,0.011750851680637211
-70.94,-18.726,0.012258329121057489
-70.84,-18.726,0.01282741452886018
-70.74,-18.726,0.013496836458968252
-70.64,-18.726,0.014801891606242797
-70.54,-18.726,0.01574226955479146
