longitude,latitude,mag,kernel_r_km
-72.267,-45.797,5.0,119.61062568695145
-70.562,-35.17,4.7,93.28909878280908
-71.774,-40.26,5.0,88.7965053113819
-72.65,-42.93,5.2,119.42625549865436
-72.508,-42.054,5.5,96.93311522567039
-68.633,-22.224,4.8,103.1493306100993
-68.214,-21.694,5.2,88.42267780475595
-68.812,-20.572,4.9,88.57959923591065
-69.279,-18.542,4.9,71.5815914932459
-72.439,-43.548,5.3,162.3834918475226
-68.788,-28.459,4.8,162.26453753483844
-72.41,-42.82,5.1,131.33273731812787
-69.129,-32.695,4.8,80.77998770301053
-69.223,-19.076,4.9,67.37215314541106
-69.394,-31.172,5.2,74.74736109142414
-69.211,-31.68,6.1,80.30270853968017
-71.837,-37.701,5.3,95.55264440699827
-70.048,-31.231,5.2,81.39781074393109
-70.492,-33.751,4.7,67.080417655247
-71.47,-39.86,5.1,95.82894172798245
-69.148,-30.358,5.4,57.407510056941085
-69.919,-35.869,5.4,122.2531982834312
-70.216,-34.994,5.1,77.37591712196158
-70.915,-35.596,5.0,87.21854915846372
-69.708,-34.137,5.3,73.97109739452702
-72.507,-43.999,5.4,183.89665850507077
-73.03,-44.36,5.4,165.6950101292147
-69.192,-32.402,5.1,71.5124653085905
-71.502,-38.291,5.0,123.56527339343513
-72.108,-40.39,5.0,80.09755910580958
-71.337,-36.975,5.6,92.03719394170292
-68.493,-20.299,4.9,89.73205977725708
-70.491,-35.322,5.3,92.88337557015274
-70.39,-34.91,5.0,72.4559373587796
-72.55,-46.02,5.0,118.23725927873342
-69.229,-30.232,4.9,54.69391122346001
-68.61,-24.301,4.7,120.6060351596782
-72.177,-40.444,5.3,85.69666195224751
-69.23,-26.542,5.4,79.30102360875458
-72.779,-45.878,5.2,105.58197806868104
-69.111,-31.865,4.9,81.59379880885666
-70.97,-36.23,6.0,99.82518464560651
-69.175,-32.835,4.7,77.24165006845296
-69.262,-31.893,4.8,81.14175012028284
-69.262,-32.901,4.0,66.29277001979621
-69.46,-29.896,4.8,74.1318343661432
-69.567,-27.873,4.9,121.79076262715532
-69.4,-26.2,5.3,70.89055865525836
-69.258,-30.51,5.0,70.97973333541519
-69.582,-17.386,4.1,68.68590031648293
-67.403,-22.922,4.1,114.00188251025126
-69.225,-31.905,4.2,83.06454521120952
-69.156,-19.821,4.1,61.586690915464885
-69.54,-26.771,5.2,98.34235381729579
-69.526,-30.202,4.6,69.3829940533339
-66.912,-23.256,4.2,112.00180224084644
-67.861,-26.213,4.2,140.25814396335073
-67.47,-26.042,4.7,163.12561448841004
-69.638,-31.836,4.0,75.66478400742184
-71.202,-36.71,4.4,98.64373210934903
-70.564,-36.838,4.1,140.61681081697634
-70.341,-33.998,4.1,60.320228209825665
-67.913,-25.144,4.0,134.36540818514237
-69.411,-30.239,4.4,64.49654231450658
-68.74,-29.31,5.7,123.36292104402158
-69.323,-18.561,4.5,71.538652089775
-69.639,-33.237,4.4,51.68173458136542
-69.794,-33.297,4.5,61.3992719392336
-67.222,-24.189,5.0,126.44099464884718
-70.22,-34.302,4.4,57.56463031562011
-73.51,-44.79,5.0,133.7936731933744
-69.459,-30.328,4.9,64.64991371006492
-70.019,-29.777,4.5,106.51938680412061
-69.203,-25.843,4.4,84.12442210966114
-68.701,-17.861,4.5,126.12624209939591
-67.298,-22.538,5.0,117.0009219625714
-70.477,-32.984,4.6,82.96530828743737
-69.425,-30.578,4.6,66.1160131354932
-70.066,-31.484,4.8,83.87157204816252
-69.085,-18.408,5.2,81.33842684384237
-67.955,-22.213,4.4,97.09696562091727
-68.91,-22.27,4.4,97.55777858250907
-68.37,-25.14,4.4,132.93638163075323
-70.666,-35.084,4.4,82.86662233415139
-69.275,-32.946,4.9,62.12373625338273
-70.329,-34.604,4.5,63.593669348868794
-67.18,-22.42,5.1,117.13369208294117
-68.95,-30.528,5.1,67.94043621826401
-69.51,-33.07,5.4,54.81328153513053
-69.379,-30.559,4.6,68.17752400128983
-69.519,-31.624,4.6,62.308259228393275
-72.148,-42.301,4.9,122.10034017308578
-71.66,-42.09,5.2,143.0282300959644
-70.627,-35.204,4.4,87.95890673281735
-69.055,-30.136,4.4,60.62892804526465
-70.069,-33.433,4.9,62.717360001864456
-69.604,-33.181,4.5,51.50235201940428
-69.15,-18.36,5.0,79.9858827472434
-69.006,-31.976,4.8,80.77998770301053
-67.983,-26.306,5.1,131.15397744196594
-69.222,-33.359,4.6,74.3407363019124
-66.92,-24.42,5.3,143.25681020471762
-70.492,-33.993,5.3,69.57044014410437
-71.07,-36.444,4.4,99.21494197655238
-68.467,-24.402,4.9,120.59008921175982
-69.639,-27.74,4.7,114.9308069871023
-69.77,-33.356,4.6,62.77212425632679
-68.78,-21.06,4.7,78.04537107466966
-70.54,-36.612,4.8,134.03726651714675
-69.799,-32.792,4.5,62.77212425632679
-69.0,-30.244,5.2,55.937695037719706
-68.947,-29.132,4.5,126.16148540831736
-71.449,-37.575,4.4,107.4362509878642
-70.14,-33.2,4.9,66.99850089055494
-69.031,-31.833,6.3,81.15774590380407
-71.96,-39.87,5.0,89.77724804370479
-72.936,-45.891,4.7,93.77828113959445
-67.602,-26.771,4.9,173.82216931440837
-67.559,-22.149,4.7,110.89498035225076
-69.15,-32.873,4.6,76.30611819990371
-68.801,-18.677,5.4,91.3473671128852
-71.661,-44.232,5.6,194.04266183105963
-69.265,-17.92,5.0,79.41001769706016
-69.008,-26.583,5.0,89.82959280441092
-68.775,-29.936,4.8,78.91326625210932
-67.488,-22.4,4.4,110.32650833134566
-68.491,-22.756,4.9,101.17587063515306
-71.381,-36.859,4.4,91.46428207829776
-68.693,-29.579,4.8,111.27640537150995
-67.573,-22.192,4.9,111.26981682564173
-69.11,-28.11,5.1,149.44883445784396
-70.02,-32.729,4.4,73.66691587134872
-68.171,-26.629,5.2,130.38214903782034
-71.712,-42.245,4.4,141.02006184206138
-68.64,-23.171,4.4,103.9434052053541
