lon,lat
-72.073,-19.126
-71.973,-19.126
-71.873,-19.126
-71.773,-19.126
-71.673,-19.126
-71.573,-19.126
-71.473,-19.126
-71.373,-19.126
-71.273,-19.126
-71.173,-19.126
-71.073,-19.126
-70.973,-19.126
-70.873,-19.126
-70.773,-19.126
-70.673,-19.126
-70.573,-19.126
-70.473,-19.126
-70.373,-19.126
-70.273,-19.126
-70.173,-19.126
-70.073,-19.126
-69.973,-19.126
-69.873,-19.126
-69.773,-19.126
-69.673,-19.126
-69.573,-19.126
-69.473,-19.126
-69.373,-19.126
-69.273,-19.126
-69.173,-19.126
-69.073,-19.126
-68.973,-19.126
-68.873,-19.126
-68.773,-19.126
-68.673,-19.126
-68.573,-19.126
-68.473,-19.126
-68.373,-19.126
-68.273,-19.126
-68.173,-19.126
-68.073,-19.126
-67.973,-19.126
-67.873,-19.126
-67.773,-19.126
-67.673,-19.126
-67.573,-19.126
-67.473,-19.126
-67.373,-19.126
-67.273,-19.126
-67.173,-19.126
-67.073,-19.126
-66.973,-19.126
-66.873,-19.126
-72.073,-19.226
-71.973,-19.226
-71.873,-19.226
-71.773,-19.226
-71.673,-19.226
-71.573,-19.226
-71.473,-19.226
-71.373,-19.226
-71.273,-19.226
-71.173,-19.226
-71.073,-19.226
-70.973,-19.226
-70.873,-19.226
-70.773,-19.226
-70.673,-19.226
-70.573,-19.226
-70.473,-19.226
-70.373,-19.226
-70.273,-19.226
-70.173,-19.226
-70.073,-19.226
-69.973,-19.226
-69.873,-19.226
-69.773,-19.226
-69.673,-19.226
-69.573,-19.226
-69.473,-19.226
-69.373,-19.226
-69.273,-19.226
-69.173,-19.226
-69.073,-19.226
-68.973,-19.226
-68.873,-19.226
-68.773,-19.226
-68.673,-19.226
-68.573,-19.226
-68.473,-19.226
-68.373,-19.226
-68.273,-19.226
-68.173,-19.226
-68.073,-19.226
-67.973,-19.226
-67.873,-19.226
-67.773,-19.226
-67.673,-19.226
-67.573,-19.226
-67.473,-19.226
-67.373,-19.226
-67.273,-19.226
-67.173,-19.226
-67.073,-19.226
-66.973,-19.226
-66.873,-19.226
-71.973,-19.326
-71.873,-19.326
-71.773,-19.326
-71.673,-19.326
-71.573,-19.326
-71.473,-19.326
-71.373,-19.326
-71.273,-19.326
-71.173,-19.326
-71.073,-19.326
-70.973,-19.326
-70.873,-19.326
-70.773,-19.326
-70.673,-19.326
-70.573,-19.326
-70.473,-19.326
-70.373,-19.326
-70.273,-19.326
-70.173,-19.326
-70.073,-19.326
-69.973,-19.326
-69.873,-19.326
-69.773,-19.326
-69.673,-19.326
-69.573,-19.326
-69.473,-19.326
-69.373,-19.326
-69.273,-19.326
-69.173,-19.326
-69.073,-19.326
-68.973,-19.326
-68.873,-19.326
-68.773,-19.326
-68.673,-19.326
-68.573,-19.326
-68.473,-19.326
-68.373,-19.326
-68.273,-19.326
-68.173,-19.326
-68.073,-19.326
-67.973,-19.326
-67.873,-19.326
-67.773,-19.326
-67.673,-19.326
-67.573,-19.326
-67.473,-19.326
-67.373,-19.326
-67.273,-19.326
-67.173,-19.326
-67.073,-19.326
-66.973,-19.326
-66.873,-19.326
-66.773,-19.326
-71.973,-19.426
-71.873,-19.426
-71.773,-19.426
-71.673,-19.426
-71.573,-19.426
-71.473,-19.426
-71.373,-19.426
-71.273,-19.426
-71.173,-19.426
-71.073,-19.426
-70.973,-19.426
-70.873,-19.426
-70.773,-19.426
-70.673,-19.426
-70.573,-19.426
-70.473,-19.426
-70.373,-19.426
-70.273,-19.426
-70.173,-19.426
-70.073,-19.426
-69.973,-19.426
-69.873,-19.426
-69.773,-19.426
-69.673,-19.426
-69.573,-19.426
-69.473,-19.426
-69.373,-19.426
-69.273,-19.426
-69.173,-19.426
-69.073,-19.426
-68.973,-19.426
-68.873,-19.426
-68.773,-19.426
-68.673,-19.426
-68.573,-19.426
-68.473,-19.426
-68.373,-19.426
-68.273,-19.426
-68.173,-19.426
-68.073,-19.426
-67.973,-19.426
-67.873,-19.426
-67.773,-19.426
-67.673,-19.426
-67.573,-19.426
-67.473,-19.426
-67.373,-19.426
-67.273,-19.426
-67.173,-19.426
-67.073,-19.426
-66.973,-19.426
-66.873,-19.426
-66.773,-19.426
-71.873,-19.526
-71.773,-19.526
-71.673,-19.526
-71.573,-19.526
-71.473,-19.526
-71.373,-19.526
-71.273,-19.526
-71.173,-19.526
-71.073,-19.526
-70.973,-19.526
-70.873,-19.526
-70.773,-19.526
-70.673,-19.526
-70.573,-19.526
-70.473,-19.526
-70.373,-19.526
-70.273,-19.526
-70.173,-19.526
-70.073,-19.526
-69.973,-19.526
-69.873,-19.526
-69.773,-19.526
-69.673,-19.526
-69.573,-19.526
-69.473,-19.526
-69.373,-19.526
-69.273,-19.526
-69.173,-19.526
-69.073,-19.526
-68.973,-19.526
-68.873,-19.526
-68.773,-19.526
-68.673,-19.526
-68.573,-19.526
-68.473,-19.526
-68.373,-19.526
-68.273,-19.526
-68.173,-19.526
-68.073,-19.526
-67.973,-19.526
-67.873,-19.526
-67.773,-19.526
-67.673,-19.526
-67.573,-19.526
-67.473,-19.526
-67.373,-19.526
-67.273,-19.526
-67.173,-19.526
-67.073,-19.526
-66.973,-19.526
-66.873,-19.526
-66.773,-19.526
-71.873,-19.626
-71.773,-19.626
-71.673,-19.626
-71.573,-19.626
-71.473,-19.626
-71.373,-19.626
-71.273,-19.626
-71.173,-19.626
-71.073,-19.626
-70.973,-19.626
-70.873,-19.626
-70.773,-19.626
-70.673,-19.626
-70.573,-19.626
-70.473,-19.626
-70.373,-19.626
-70.273,-19.626
-70.173,-19.626
-70.073,-19.626
-69.973,-19.626
-69.873,-19.626
-69.773,-19.626
-69.673,-19.626
-69.573,-19.626
-69.473,-19.626
-69.373,-19.626
-69.273,-19.626
-69.173,-19.626
-69.073,-19.626
-68.973,-19.626
-68.873,-19.626
-68.773,-19.626
-68.673,-19.626
-68.573,-19.626
-68.473,-19.626
-68.373,-19.626
-68.273,-19.626
-68.173,-19.626
-68.073,-19.626
-67.973,-19.626
-67.873,-19.626
-67.773,-19.626
-67.673,-19.626
-67.573,-19.626
-67.473,-19.626
-67.373,-19.626
-67.273,-19.626
-67.173,-19.626
-67.073,-19.626
-66.973,-19.626
-66.873,-19.626
-66.773,-19.626
-66.673,-19.626
-71.773,-19.726
-71.673,-19.726
-71.573,-19.726
-71.473,-19.726
-71.373,-19.726
-71.273,-19.726
-71.173,-19.726
-71.073,-19.726
-70.973,-19.726
-70.873,-19.726
-70.773,-19.726
-70.673,-19.726
-70.573,-19.726
-70.473,-19.726
-70.373,-19.726
-70.273,-19.726
-70.173,-19.726
-70.073,-19.726
